0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0,006993007;0,993007
0,013986014;0,986014
0,02097902;0,97902095
0,027972028;0,97202796
0,034965035;0,96503496
0,04195804;0,95804197
0,04895105;0,951049
0,055944055;0,9440559
0,062937066;0,9370629
0,06993007;0,9300699
0,07692308;0,9230769
0,08391608;0,91608393
0,09090909;0,9090909
0,0979021;0,9020979
0,10489511;0,8951049
0,11188811;0,8881119
0,11888112;0,8811189
0,12587413;0,87412584
0,13286713;0,8671329
0,13986014;0,86013985
0,14685315;0,85314685
0,15384616;0,84615386
0,16083916;0,83916086
0,16783217;0,83216786
0,17482518;0,8251748
0,18181819;0,8181818
0,18881118;0,8111888
0,1958042;0,8041958
0,2027972;0,7972028
0,20979021;0,7902098
0,21678321;0,7832168
0,22377622;0,7762238
0,23076923;0,7692308
0,23776224;0,7622378
0,24475524;0,75524473
0,25174826;0,74825174
0,25874126;0,74125874
0,26573426;0,73426574
0,27272728;0,72727275
0,27972028;0,7202797
0,28671327;0,71328676
0,2937063;0,7062937
0,3006993;0,6993007
0,30769232;0,6923077
0,3146853;0,68531466
0,3216783;0,6783217
0,32867134;0,67132866
0,33566433;0,66433567
0,34265736;0,6573427
0,34965035;0,6503496
0,35664335;0,6433567
0,36363637;0,6363636
0,37062937;0,6293706
0,37762237;0,62237763
0,3846154;0,6153846
0,3916084;0,60839164
0,3986014;0,6013986
0,4055944;0,5944056
0,4125874;0,5874126
0,41958043;0,58041954
0,42657343;0,5734266
0,43356642;0,56643355
0,44055945;0,55944055
0,44755244;0,55244756
0,45454547;0,5454545
0,46153846;0,53846157
0,46853146;0,5314685
0,4755245;0,5244755
0,48251748;0,5174825
0,48951048;0,5104895
0,4965035;0,5034965
0,5034965;0,49650347
0,5104895;0,48951048
0,5174825;0,48251748
0,5244755;0,4755245
0,5314685;0,4685315
0,53846157;0,46153843
0,54545456;0,45454544
0,55244756;0,44755244
0,55944055;0,44055945
0,56643355;0,43356645
0,57342654;0,42657346
0,5804196;0,4195804
0,5874126;0,4125874
0,5944056;0,4055944
0,6013986;0,3986014
0,6083916;0,39160842
0,61538464;0,38461536
0,62237763;0,37762237
0,6293706;0,37062937
0,6363636;0,36363637
0,6433566;0,35664338
0,6503497;0,34965032
0,6573427;0,34265733
0,66433567;0,33566433
0,67132866;0,32867134
0,67832166;0,32167834
0,6853147;0,31468529
0,6923077;0,3076923
0,6993007;0,3006993
0,7062937;0,2937063
0,7132867;0,2867133
0,7202797;0,2797203
0,72727275;0,27272725
0,73426574;0,26573426
0,74125874;0,25874126
0,74825174;0,25174826
0,75524473;0,24475527
0,7622378;0,23776221
0,7692308;0,23076922
0,7762238;0,22377622
0,7832168;0,21678323
0,7902098;0,20979023
0,7972028;0,20279717
0,8041958;0,19580418
0,8111888;0,18881118
0,8181818;0,18181819
0,8251748;0,17482519
0,8321678;0,1678322
0,83916086;0,16083914
