0;0,5;0
1;0,506815;0,99729604
2;0,51372296;1,9891988
3;0,5207251;2,9858155
4;0,5278226;3,9676404
5;0,53501683;4,994404
6;0,54230917;5,955484
7;0,5497009;6,911805
8;0,5571934;7,913824
9;0,564788;8,939265
10;0,57248604;9,961799
11;0,5802891;10,95202
12;0,5881985;11,878761
13;0,59621567;12,883923
14;0,60434216;13,974139
15;0,6125794;14,9528
16;0,6209289;16
17;0,6293922;16,890324
18;0,63797086;17,830189
19;0,64666647;18,822351
20;0,6554806;19,869724
21;0,6644149;20,97538
22;0,6734709;21,844812
23;0,6826504;22,750282
24;0,691955;23,693283
25;0,70138633;24,675373
26;0,7109463;25,69817
27;0,72063655;26,763363
28;0,7304589;27,872707
29;0,7404151;28,637701
30;0,75050706;29,824738
31;0,7607365;30,643305
32;0,7711054;31,913473
33;0,7816157;32,789368
34;0,7922691;33,689304
35;0,8030678;34,61394
36;0,8140137;35,563953
37;0,82510877;36,54004
38;0,8363551;37,542915
39;0,84775466;38,573315
40;0,8593097;39,631996
41;0,8710221;40,719734
42;0,8828942;41,837326
43;0,89492816;42,98559
44;0,90712607;43
45;0,9194903;44,76735
46;0,93202305;45,996033
47;0,9447266;46
48;0,9576033;47,902573
49;0,9706555;48
50;0,9838856;49,88814
51;0,99729604;50
52;1;51,95601
53;1,0246677;52
54;1,0386341;53
55;1,0527908;54,84711
56;1,0671405;55
57;1,0816857;56
58;1,0964291;57,89909
59;1,1113735;58
60;1,1265216;59
61;1,1418762;60
62;1,1574401;61,953976
63;1,1732161;62
64;1,1892071;63
65;1,2054161;64
66;1,221846;65
67;1,2384999;66
68;1,2553807;67
69;1,2724917;68
70;1,2898359;69,98172
71;1,3074164;70
72;1,3252367;71
73;1,3432997;72
74;1,361609;73
75;1,3801678;74
76;1,3989797;75
77;1,4180479;76
78;1,437376;77
79;1,4569676;78,907104
80;1,4768262;79
81;1,4969554;80
82;1,517359;81
83;1,5380408;82
84;1,5590044;83
85;1,5802537;84
86;1,6017928;85
87;1,6236253;86
88;1,6457555;87,845825
89;1,6681873;88
90;1,6909248;89
91;1,7139722;90
92;1,7373339;91
93;1,7610139;92
94;1,7850167;93,589905
95;1,8093466;94
96;1,8340081;95
97;1,8590058;96
98;1,8843442;97,74628
99;1,910028;98
100;1,9360617;99
101;1,9624505;100
102;1,9891988;101,65637
103;2;102
104;2,0437944;103
105;2,0716515;104,93872
106;2,099888;105
107;2,1285098;106
108;2,1575215;107
109;2,1869287;108,4621
110;2,2167368;109
111;2,246951;110
112;2,2775772;111,473145
113;2,308621;112
114;2,3400877;113
115;2,371983;114,378174
116;2,4043136;115
117;2,4370844;116,925354
118;2,470302;117
119;2,5039725;118
120;2,538102;119,66559
121;2,5726964;120
122;2,6077626;121
123;2,6433065;122,31348
124;2,679335;123
125;2,7158546;124,69629
126;2,752872;125
127;2,7903938;126
128;2,828427;127,20001
129;2,866979;128
130;2,906056;129,49048
131;2,9456658;130
132;2,9858155;131,74597
133;3;132
134;3,067764;133,96753
135;3,109578;134
136;3,1519618;135
137;3,1949232;136,23846
138;3,2384703;137
139;3,282611;138,37958
140;3,3273532;139
141;3,3727052;140,49005
142;3,4186754;141
143;3,4652724;142,5708
144;3,5125043;143
145;3,56038;144,62268
146;3,6089084;145
147;3,658098;146,64648
148;3,7079582;147
149;3,758498;148,64282
150;3,8097267;149
151;3,8616536;150,61267
152;3,9142883;151
153;3,9676404;152,55652
154;4;153
155;4,076536;154,4751
156;4,1320996;155
157;4,1884203;156,36914
158;4,2455087;157
159;4,3033757;158,2392
160;4,362031;159
161;4,421486;160,08588
162;4,481751;161
163;4,5428376;162,36469
164;4,604757;163,72003
165;4,66752;164
166;4,7311387;165,604
167;4,7956247;166
168;4,8609896;167,37329
169;4,927245;168
170;4,994404;169,68246
171;5;170,98215
172;5,13148;171
173;5,2014227;172,70593
174;5,2723184;173
175;5,3441806;174,40405
176;5,417022;175
177;5,4908566;176,62424
178;5,5656977;177,87265
179;5,6415586;178
180;5,7184534;179,5658
181;5,7963963;180
182;5,8754015;181,19818
183;5,955484;182
184;6;183,21912
185;6,118938;184,4202
186;6,2023396;185
187;6,286878;186,80304
188;6,3725686;187,9848
189;6,4594274;188
190;6,5474696;189,55322
191;6,6367126;190
192;6,7271714;191,65024
193;6,8188634;192,80142
194;6,911805;193
195;7;194,39062
196;7,1015058;195
197;7,1983;196,3471
198;7,2964134;197,46918
199;7,3958645;198
200;7,4966707;199,69629
201;7,5988507;200,80151
202;7,7024236;201
203;7,8074083;202,33038
204;7,913824;203
205;8;204,16812
206;8,131026;205,24652
207;8,241853;206
208;8,35419;207,38757
209;8,468059;208,45032
210;8,583479;209
211;8,700473;210,56079
212;8,81906;211,60861
213;8,939265;212
214;9;213,68933
215;9,184612;214,72241
216;9,309799;215
217;9,436692;216,77429
218;9,565315;217,79309
219;9,695691;218
220;9,827845;219,81686
221;9,961799;220,82184
222;10;221
223;10,235209;222,81824
224;10,374717;223,80975
225;10,516125;224
226;10,65946;225,77951
227;10,8047495;226,75784
228;10,95202;227
229;11;228,70169
230;11,252608;229,6673
231;11,405982;230
232;11,561446;231,58588
233;11,71903;232,53903
234;11,878761;233
235;12;234,43298
236;12,204785;235,37396
237;12,371138;236
238;12,539757;237,24402
239;12,710675;238,1731
240;12,883923;239
241;13;240,35974
242;13,2375345;241,58325
243;13,417963;242,80164
244;13,600851;243
245;13,786232;244,66763
246;13,974139;245,57025
247;14;246
248;14,357673;247,3645
249;14,553369;248,25632
250;14,751733;249
251;14,9528;250,37207
252;15;251,54688
253;15,3631935;252,71704
254;15,572596;253
255;15,784851;254,53268
256;16;255,39996
257;16,21808;256
258;16,439135;257,4994
259;16,663202;258,64233
260;16,890324;259,78088
261;17;260
262;17,353893;261,53378
263;17,59043;262,378
264;17,830189;263
265;18;264,40894
266;18,319553;265,52185
267;18,569252;266,6305
268;18,822351;267
269;19;268,3766
270;19,33895;269,1989
271;19,602541;270
272;19,869724;271,11243
273;20;272,19666
274;20,415068;273,27698
275;20,693327;274
276;20,97538;275,42578
277;21;276,4944
278;21,55107;277,55908
279;21,844812;278
280;22;279,67712
281;22,444363;280,73047
282;22,750282;281,78015
283;23;282
284;23,374685;283,86816
285;23,693283;284,90674
286;24;285,94165
287;24,343569;286
288;24,675373;287,50046
289;25;288,2686
290;25,352612;289
291;25,69817;290,0625
292;26;291,07605
293;26,40348;292,08618
294;26,763363;293
295;27;294,0962
296;27,49791;295,09607
297;27,872707;296,09253
298;28;297
299;28,637701;298,07556
300;29;299,062
301;29,423689;300,0453
302;29,824738;301
303;30;302,2526
304;30,643305;303,46948
305;31;304,6824
306;31,484339;305,89136
307;31,913473;306
308;32;307,8379
309;32,789368;308,79565
310;33;309,75024
311;33,689304;310
312;34;311,6504
313;34,61394;312,59583
314;35;313,53833
315;35,563953;314
316;36;315,4143
317;36,54004;316,3479
318;37;317,27844
319;37,542915;318
320;38;319,41357
321;38,573315;320,56592
322;39;321,71475
323;39,631996;322,85992
324;40;323
325;40,719734;324,7118
326;41;325,6195
327;41,837326;326,5244
328;42;327
329;42,98559;328,32605
330;43;329,22278
331;44;330,11682
332;44,76735;331
333;45;332,1209
334;45,996033;333,22824
335;46;334,33237
336;47;335,4333
337;47,902573;336
338;48;337,62506
339;49;338,71622
340;49,88814;339,80402
341;50;340,88876
342;51;341
343;51,95601;342,63892
344;52;343,49902
345;53;344,3567
346;54;345
347;54,84711;346,33072
348;55;347,3935
349;56;348,45337
350;57;349,51004
351;57,89909;350
352;58;351,61453
353;59;352,6622
354;60;353,70697
355;61;354,74884
356;61,953976;355
357;62;356,82373
358;63;357,8569
359;64;358,88702
360;65;359,9144
361;66;360
362;67;361,56848
363;68;362,38354
364;69;363,1963
365;69,98172;364
366;70;365,01913
367;71;366,02682
368;72;367,03192
369;73;368,03412
370;74;369
371;75;370,2365
372;76;371,42963
373;77;372,61945
374;79;373,80597
375;80;374,98938
376;81;375
377;82;376,95572
378;83;377,9341
379;84;378,90976
380;85;379,88312
381;86;380
382;88;381,82175
383;89;382,78732
384;90;383,75046
385;91;384,711
386;92;385
387;94;386,6246
388;95;387,57767
389;96;388,5283
390;98;389,47662
391;99;390
392;100;391,36566
393;102;392,30667
394;103;393,24524
395;105;394,18152
396;106;395
397;107;396,2561
398;109;397,37103
399;110;398,48322
400;112;399,59265
401;113;400,69916
402;115;401
403;117;402,58676
404;118;403,50214
405;120;404,41522
406;121;405,32602
407;123;406
408;125;407,36908
409;126;408,45398
410;128;409,53632
411;130;410,6159
412;132;411,69293
413;134;412
414;135;413,5326
415;137;414,4237
416;139;415,31253
417;141;416,19937
418;143;417
419;145;418,1598
420;147;419,2163
421;149;420,27026
422;151;421,32166
423;153;422,37067
424;155;423
425;157;424,46118
426;159;425,50287
427;161;426,542
428;164;427,57874
429;166;428,6129
430;168;429
431;171;430,67432
432;173;431,70135
433;175;432,7262
434;178;433,74847
435;180;434,76855
436;182;435
437;185;436,80157
438;188;437,8145
439;190;438,82526
440;193;439,83362
441;195;440,83978
442;198;441
443;201;442,84515
444;203;443,84454
445;206;444,84155
446;209;445,83636
447;212;446,82898
448;215;447
449;218;448,80762
450;221;449,79364
451;224;450,77728
452;227;451,7589
453;230;452,73834
454;233;453
455;236;454,6908
456;239;455,66382
457;243;456,63464
458;246;457,60345
459;249;458,57007
460;253;459
461;256;460,4969
462;260;461,45728
463;263;462,41565
464;267;463,37183
465;270;464,3258
466;274;465
467;278;466,43277
468;282;467,5387
469;286;468,64227
470;289;469,7437
471;293;470,8426
472;297;471,93933
473;301;472
474;306;473,8219
475;310;474,75592
476;314;475,6881
477;318;476,6181
478;323;477,54626
479;327;478
480;331;479,62952
481;336;480,70575
482;341;481,77963
483;345;482,85117
484;350;483,92056
485;355;484,98782
486;360;485
487;364;486,81348
488;369;487,7226
489;375;488,6297
490;380;489,53516
491;385;490,43878
492;390;491
493;395;492,44708
494;401;493,4949
495;406;494,54037
496;412;495,58392
497;417;496,62534
498;423;497,6646
499;429;498
500;435;499,73718
501;441;500,77026
502;447;501,8012
503;453;502,83023
504;459;503,85712
505;465;504,88208
506;472;505
507;478;505
508;485;505
509;491;505
510;498;505
511;505;505
