0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,1920929E-07;1,1920929E-07;2,3841858E-07;2,3841858E-07;2,3841858E-07;3,5762787E-07;2,3841858E-07;1,4305115E-06;2,503395E-06;4,172325E-06;5,00679E-06;5,722046E-06;6,4373016E-06;7,033348E-06;7,2717667E-06;7,987022E-06;8,821487E-06;9,775162E-06;1,1563301E-05;1,2516975E-05;1,2636185E-05;1,347065E-05;1,4066696E-05;1,4901161E-05;1,5377998E-05;1,513958E-05;1,41859055E-05;1,5854836E-05;1,7166138E-05;1,8835068E-05;1,9073486E-05;1,7881393E-05;1,7046928E-05;1,66893E-05;1,7046928E-05;2,2292137E-05;2,5391579E-05;2,4199486E-05;2,8371811E-05;3,7670135E-05;5,567074E-05;7,081032E-05;8,273125E-05;8,380413E-05;8,4877014E-05;8,583069E-05;8,678436E-05;8,606911E-05;8,666515E-05;8,749962E-05;9,024143E-05;9,083748E-05;9,1433525E-05;9,763241E-05;0,00010037422;0,00010371208;0,000103235245;0,00010550022;0,00010573864;0,00010716915;0,00010764599;0,00011110306;0,00011956692;0,00012052059;0,0001180172;0,00011587143;0,00011587143;0,00011098385;0,00011074543;0,00012612343;0,00014746189;0,00017869473;0,00019347668;0,00019919872;0,00019621849;0,00019276142;0,0001860857;0,00018548965;0,00017940998;0,00017523766;0,00017130375;0,00016510487;0,00015544891;0,00014770031;0,00013673306;0,00012755394;0,000116467476;0,00010716915;9,536743E-05;8,606911E-05;7,581711E-05;6,4373016E-05;5,209446E-05;4,3034554E-05;3,8027763E-05;3,3140182E-05;3,516674E-05;4,2796135E-05;3,361702E-05;1,9907951E-05;6,7949295E-06;6,7949295E-06;1,9907951E-05;3,361702E-05;4,2438507E-05;3,4689903E-05;3,2544136E-05;3,695488E-05;4,1365623E-05;4,953146E-05;6,133318E-05;7,2300434E-05;8,2194805E-05;9,11355E-05;0,0001026988;0,00011211634;0,0001232028;0,00013232231;0,0001436472;0,000151515;0,000161767;0,00016856194;0,00017261505;0,00017690659;0,00018191338;0,000182271;0,00018942356;0,00019443035;0,00019836426;0,00019228458;0,00017499924;0,00013720989;0,00011044741;9,2208385E-05;9,4115734E-05;0,00010126829;0,00010281801;0,00010699034;0,000112593174;0,000113904476;0,00010710955;0,00010317564;9,2208385E-05;7,587671E-05;6,479025E-05;6,3955784E-05;6,741285E-05;6,586313E-05;6,5386295E-05;6,133318E-05;6,3836575E-05;6,777048E-05;6,80089E-05;7,122755E-05;7,420778E-05;7,969141E-05;8,314848E-05;8,85129E-05;9,316206E-05;9,530783E-05;6,645918E-05;2,6345253E-05;3,361702E-05;7,05719E-05;8,869171E-05;8,368492E-05;8,1419945E-05;8,106232E-05;7,498264E-05;6,759167E-05;5,9247017E-05;4,9352646E-05;4,0769577E-05;3,3020973E-05;2,4795532E-05;1,6450882E-05;5,364418E-06;5,6028366E-06;1,5735626E-05;2,6345253E-05;3,671646E-05;4,7326088E-05;5,465746E-05;6,1929226E-05;5,1259995E-05;4,4941902E-05;2,7894974E-05;3,85046E-05;4,9591064E-05;6,0617924E-05;7,158518E-05;8,267164E-05;9,340048E-05;6,312132E-05;2,7418137E-05;6,2704086E-05;7,83205E-05;7,545948E-05;6,234646E-05;4,9114227E-05;3,552437E-05;2,1457672E-05;7,2717667E-06;7,1525574E-06;2,1338463E-05;3,516674E-05;4,8339367E-05;6,145239E-05;7,3969364E-05;7,623434E-05;6,0021877E-05;2,9087067E-05;6,4492226E-05;9,357929E-05;8,2850456E-05;7,1525574E-05;6,043911E-05;4,9114227E-05;3,8266182E-05;2,7537346E-05;4,6253204E-05;5,376339E-05;6,508827E-05;5,7578087E-05;5,1379204E-05;4,1365623E-05;3,2782555E-05;2,3126602E-05;1,3232231E-05;3,0994415E-06;7,033348E-06;1,7285347E-05;2,7298927E-05;3,7431717E-05;4,684925E-05;5,5849552E-05;6,41942E-05;7,2062016E-05;7,969141E-05;8,7440014E-05;9,518862E-05;0,0001013875;8,505583E-05;4,87566E-05;6,67572E-06;3,6597252E-05;5,6028366E-05;5,4359436E-05;4,6372414E-05;3,7431717E-05;3,0040741E-05;2,4914742E-05;2,9444695E-05;3,325939E-05;2,9087067E-05;2,2411346E-05;1,680851E-05;1,0967255E-05;4,529953E-06;1,66893E-06;9,298325E-06;1,513958E-05;1,2397766E-05;5,51939E-05;8,869171E-05;9,942055E-05;0,00010704994;0,00010025501;9,179115E-05;8,428097E-05;7,665157E-05;6,830692E-05;6,020069E-05;5,733967E-05;5,722046E-05;5,9127808E-05;5,710125E-05;5,0783157E-05;4,208088E-05;3,2663345E-05;2,7060509E-05;2,4795532E-05;3,4093857E-05;3,0517578E-05;2,3126602E-05;1,4781952E-05;1,66893E-05;2,348423E-05;1,9907951E-05;1,4543533E-05;5,2452087E-06;4,172325E-06;1,3589859E-05;2,3126602E-05;3,2544136E-05;3,7431717E-05;4,0650368E-05;3,1471252E-05;4,4107437E-06;1,4305115E-05;2,169609E-05;3,170967E-05;3,1352043E-05;2,0980835E-05;1,04904175E-05;0;1,0609627E-05;2,1100044E-05;3,159046E-05;3,20673E-05;2,2053719E-05;1,4662743E-05;4,6491623E-06;3,0875206E-05;3,9458275E-05;3,6239624E-05;3,1113625E-05;2,1457672E-05;1,1920929E-05;2,3841858E-06;6,914139E-06;1,6331673E-05;2,1219254E-05;2,3961067E-05;1,5377998E-05;1,180172E-05;1,9311905E-05;2,6106834E-05;2,8729439E-05;2,0623207E-05;2,3007393E-05;2,8371811E-05;3,683567E-05;4,529953E-05;5,2332878E-05;5,722046E-05;6,186962E-05;6,80089E-05;7,420778E-05;8,171797E-05;8,946657E-05;9,7453594E-05;0,00010508299;0,000112235546;0,00011879206;0,000103890896;9,268522E-05;7,0631504E-05;4,4584274E-05;3,0398369E-05;3,8027763E-05;4,506111E-05;5,0783157E-05;5,2690506E-05;5,531311E-05;5,9962273E-05;6,484985E-05;6,8068504E-05;5,2690506E-05;3,552437E-05;3,7670135E-05;4,5657158E-05;5,340576E-05;6,1273575E-05;5,9723854E-05;5,7816505E-05;4,9114227E-05;2,4199486E-05;9,655952E-06;9,059906E-06;1,5974045E-05;6,914139E-06;6,198883E-06;7,987022E-06;1,2278557E-05;1,835823E-05;2,2768974E-05;2,9683113E-05;3,6358833E-05;4,184246E-05;4,9471855E-05;5,7458878E-05;6,3061714E-05;6,651878E-05;6,198883E-05;4,887581E-05;4,374981E-05;4,5776367E-05;3,33786E-05;2,3841858E-05;1,7523766E-05;1,8835068E-05;2,3722649E-05;3,0398369E-05;3,552437E-05;3,71933E-05;3,2544136E-05;3,6001205E-05;4,1246414E-05;4,684925E-05;4,7564507E-05;3,9577484E-05;2,18153E-05;2,336502E-05;1,1086464E-05;2,6226044E-06;1,1920929E-06;5,9604645E-07;5,9604645E-07;1,1920929E-06;2,861023E-06;1,0609627E-05;2,2768974E-05;2,1100044E-05;3,862381E-05;4,6372414E-05;4,529953E-05;3,9577484E-05;3,4093857E-05;3,0636787E-05;3,5881996E-05;3,4451485E-05;2,9921532E-05;2,3245811E-05;1,8715858E-05;1,5854836E-05;2,1457672E-05;3,0755997E-05;4,5657158E-05;4,3988228E-05;4,9591064E-05;6,1273575E-05;6,592274E-05;6,258488E-05;5,7458878E-05;5,018711E-05;4,36306E-05;4,005432E-05;3,504753E-05;2,9921532E-05;2,6345253E-05;2,18153E-05;1,9311905E-05;2,0503998E-05;2,6583672E-05;4,5657158E-05;4,3034554E-05;4,2796135E-05;5,00679E-05;6,258488E-05;6,663799E-05;6,6161156E-05;6,54459E-05;5,9485435E-05;5,38826E-05;4,9114227E-05;4,7445297E-05;5,507469E-05;6,198883E-05;5,888939E-05;5,567074E-05;5,3048134E-05;5,8054924E-05;6,6399574E-05;6,67572E-05;6,4492226E-05;6,0081482E-05;5,6385994E-05;5,4240227E-05;5,2928925E-05;5,3286552E-05;6,186962E-05;5,8412552E-05;5,698204E-05;5,555153E-05;5,0663948E-05;4,863739E-05;4,4822693E-05;4,2915344E-05;4,041195E-05;3,8266182E-05;3,4570694E-05;3,6478043E-05;3,194809E-05;2,8848648E-05;2,6345253E-05;2,360344E-05;2,2172928E-05;2,9563904E-05;2,9683113E-05;3,1232834E-05;3,2663345E-05;2,9802322E-05;2,682209E-05;2,527237E-05;2,0861626E-05;1,9550323E-05;2,0384789E-05;1,8835068E-05;1,6570091E-05;1,6093254E-05;1,1920929E-05;8,225441E-06;4,172325E-06;9,775162E-06;8,940697E-06;1,1086464E-05;1,2993813E-05;1,0371208E-05;4,7683716E-06;0;4,6491623E-06;1,04904175E-05;1,3232231E-05;1,13248825E-05;9,298325E-06;1,04904175E-05;5,00679E-06;9,417534E-06;1,335144E-05;1,7642975E-05;1,8119812E-05;2,0384789E-05;2,193451E-05;2,0742416E-05;2,18153E-05;2,5987625E-05;2,7656555E-05;3,0875206E-05;3,4928322E-05;3,3974648E-05;3,2186508E-05;3,2305717E-05;2,4676323E-05;2,5987625E-05;2,861023E-05;3,015995E-05;3,2544136E-05;3,6239624E-05;3,2544136E-05;3,552437E-05;3,7550926E-05;3,9219856E-05;4,053116E-05;4,2796135E-05;4,2557716E-05;4,4941902E-05;4,2557716E-05;4,1484833E-05;4,3034554E-05;3,874302E-05;3,9100647E-05;3,874302E-05;3,8146973E-05;3,9815903E-05;4,1007996E-05;4,017353E-05;3,874302E-05;3,20673E-05;2,8252602E-05;2,9444695E-05;3,015995E-05;3,1471252E-05;3,159046E-05;3,361702E-05;3,3020973E-05;3,182888E-05;3,2782555E-05;3,3974648E-05;3,6001205E-05;3,7312508E-05;3,7908554E-05;3,683567E-05;3,385544E-05;3,20673E-05;3,0755997E-05;2,3722649E-05;2,2172928E-05;2,026558E-05;2,0384789E-05;2,1338463E-05;2,0623207E-05;1,8954277E-05;1,847744E-05;1,835823E-05;1,8835068E-05;1,859665E-05;1,692772E-05;1,7523766E-05;1,3947487E-05;1,5735626E-05;9,059906E-06;8,106232E-06;3,9339066E-06;2,6226044E-06;9,536743E-07;1,5497208E-06;9,536743E-07;1,1920929E-06;5,9604645E-07;3,5762787E-07;7,1525574E-07;4,7683716E-07;4,7683716E-07;8,34465E-07;1,4305115E-06;5,00679E-06;3,9339066E-06;6,914139E-06;5,00679E-06;3,9339066E-06;2,026558E-06;1,0728836E-06;1,0728836E-06;2,1457672E-06;4,172325E-06;5,6028366E-06;7,987022E-06;5,364418E-06;6,914139E-06;4,053116E-06;2,2649765E-06;3,2186508E-06;3,9339066E-06;6,0796738E-06;6,0796738E-06;8,106232E-06;7,5101852E-06;1,0371208E-05;9,059906E-06;1,2636185E-05;1,0967255E-05;1,180172E-05;1,13248825E-05;1,1563301E-05;7,1525574E-06;1,0371208E-05;8,702278E-06;1,013279E-05;9,536743E-06;1,013279E-05;1,180172E-05;1,3232231E-05;1,4066696E-05;1,3589859E-05;1,3828278E-05;1,5735626E-05;1,692772E-05;1,692772E-05;1,9192696E-05;2,0384789E-05;2,1457672E-05;2,1576881E-05;1,9907951E-05;1,9311905E-05;2,0623207E-05;2,169609E-05;2,2888184E-05;2,3722649E-05;2,3245811E-05;2,18153E-05;2,1338463E-05;2,2292137E-05;2,169609E-05;2,1219254E-05;2,169609E-05;2,3126602E-05;2,3245811E-05;2,2649765E-05;2,348423E-05;2,2888184E-05;2,348423E-05;2,3722649E-05;2,3245811E-05;2,1338463E-05;2,1100044E-05;2,0980835E-05;2,169609E-05;2,1576881E-05;1,8835068E-05;1,835823E-05;1,835823E-05;1,8239021E-05;1,9192696E-05;2,014637E-05;2,0503998E-05;2,0742416E-05;1,9788742E-05;2,002716E-05;2,1100044E-05;2,1576881E-05;2,2411346E-05;2,2411346E-05;2,0861626E-05;2,014637E-05;2,014637E-05;2,014637E-05;2,0503998E-05;1,9788742E-05;1,8954277E-05;1,8000603E-05;1,7046928E-05;1,6450882E-05;1,5497208E-05;1,3947487E-05;1,2636185E-05;1,2636185E-05;1,0967255E-05;8,46386E-06;7,033348E-06;6,198883E-06;5,4836273E-06;4,2915344E-06;2,1457672E-06;8,34465E-07;8,34465E-07;2,026558E-06;4,053116E-06;5,1259995E-06;5,6028366E-06;6,198883E-06;7,5101852E-06;9,655952E-06;1,0848045E-05;1,0609627E-05;1,13248825E-05;1,2516975E-05;1,2874603E-05;1,2874603E-05;1,3232231E-05;1,3709068E-05;1,4066696E-05;1,4066696E-05;1,335144E-05;1,2516975E-05;1,168251E-05;1,180172E-05;1,2397766E-05;1,1920929E-05;1,0609627E-05;9,417534E-06;7,867813E-06;7,2717667E-06;6,556511E-06;5,9604645E-06;5,364418E-06;3,9339066E-06;2,7418137E-06;2,3841858E-06;1,4305115E-06;1,5497208E-06;2,3841858E-06;1,5497208E-06;9,536743E-07;2,3841858E-07;4,7683716E-07;9,536743E-07;5,9604645E-07;5,9604645E-07;0;0;5,9604645E-07;4,7683716E-07;4,7683716E-07;1,1920929E-06;1,4305115E-06;8,34465E-07;7,1525574E-07;8,34465E-07;8,34465E-07;3,5762787E-07;3,5762787E-07;4,7683716E-07;8,34465E-07;9,536743E-07;5,9604645E-07;9,536743E-07;1,3113022E-06;9,536743E-07;4,7683716E-07;2,3841858E-07;1,1920929E-07;1,1920929E-07;2,3841858E-07;2,3841858E-07;2,3841858E-07;1,1920929E-07;3,5762787E-07;3,5762787E-07;4,7683716E-07;3,5762787E-07;1,1920929E-07;0;1,1920929E-07;2,3841858E-07;0;1,1920929E-07;0;1,1920929E-07;0;1,1920929E-07;0;0;1,1920929E-07;1,1920929E-07;1,1920929E-07;1,1920929E-07;1,1920929E-07;1,1920929E-07;0;0;1,1920929E-07;0;1,1920929E-07;0;1,1920929E-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
