0,01282631;0,01540823;0,8324324
0,012844568;0,015557539;0,82561696
0,012862838;0,01571145;0,818692
0,012881121;0,015869943;0,81166774
0,012899417;0,016033005;0,8045539
0,012917726;0,016200613;0,7973603
0,012936049;0,016372748;0,7900964
0,012954385;0,016549384;0,7827714
0,012972735;0,016730497;0,7753945
0,012991101;0,016916059;0,76797444
0,013009479;0,017106045;0,7605194
0,013027874;0,017301084;0,7530091
0,013046286;0,017492628;0,74581623
0,013064712;0,017679915;0,7389579
0,013083156;0,017862912;0,7324201
0,013101616;0,01804159;0,7261896
0,013120093;0,018215919;0,72025424
0,013138488;0,018385869;0,7145971
0,013159234;0,018551417;0,7093385
0,013181245;0,018712537;0,70440716
0,013204516;0,018869206;0,6997918
0,013229043;0,019021405;0,6954819
0,013254825;0,019169109;0,691468
0,0132818585;0,019312304;0,68774074
0,013310144;0,019449478;0,68434453
0,013339674;0,019583141;0,68118155
0,013370448;0,019711548;0,6783053
0,013402465;0,019834692;0,67570823
0,013435721;0,019952562;0,6733833
0,013470215;0,02006515;0,67132396
0,013505943;0,020172454;0,669524
0,013542904;0,020274471;0,6679781
0,0135810925;0,020371199;0,66668105
0,01362051;0,020462636;0,6656283
0,013661151;0,020548789;0,66481537
0,013703016;0,020629657;0,66423863
0,013745122;0,02070525;0,6638472
0,013789629;0,020775573;0,66374236
0,013835469;0,020840066;0,663888
0,013882643;0,02090489;0,6640859
0,013931145;0,02097008;0,66433436
0,013980976;0,021035606;0,66463387
0,014032131;0,021101449;0,6649842
0,014084608;0,02116758;0,66538584
0,014138405;0,021233976;0,66583884
0,014193521;0,021300614;0,6663433
0,014249952;0,021367466;0,66689944
0,014307695;0,021434508;0,6675075
0,014366751;0,021501718;0,6681676
0,014427113;0,021569068;0,6688798
0,014488784;0,021636533;0,6696444
0,014551762;0,021704089;0,6704618
0,0146160405;0,021771979;0,6713235
0,014681621;0,021837436;0,67231435
0,014747309;0,021897897;0,67345774
0,014809512;0,02195344;0,6745873
0,014869526;0,022004148;0,67576015
0,01492736;0,022050105;0,67697453
0,01498302;0,022091398;0,6782287
0,015036513;0,022128114;0,6795208
0,015087843;0,022160342;0,68084884
0,015137019;0,022188175;0,68221104
0,015184047;0,022211703;0,68360573
0,015228931;0,02223102;0,6850307
0,01527168;0,022246223;0,6864842
0,0153123;0,02225741;0,68796414
0,015350797;0,022264678;0,6894686
0,0153871775;0,022264818;0,6910983
0,0154214455;0,022265524;0,69261545
0,015453608;0,022266548;0,694028
0,015483673;0,022267938;0,69533485
0,0155131295;0,022269746;0,6966011
0,015543075;0,022272028;0,69787425
0,015573219;0,022274826;0,6991399
0,015603562;0,022278199;0,700396
0,015634103;0,022282194;0,7016411
0,015664844;0,022286864;0,7028734
0,015695784;0,02229226;0,7040912
0,015726922;0,022298433;0,7052927
0,015758261;0,022305438;0,7064762
0,015789798;0,022313325;0,7076398
0,015821533;0,022322148;0,70878184
0,01585347;0,022331957;0,7099006
0,015885606;0,022342535;0,7110029
0,015917942;0,022354959;0,7120542
0,015950479;0,022370653;0,71300906
0,015983215;0,022389632;0,7138668
0,016015852;0,022411909;0,71461344
0,016056096;0,022437502;0,71559197
0,016100558;0,02246642;0,7166499
0,016149225;0,022498678;0,7177855
0,01620209;0,02253429;0,7189971
0,016259145;0,02257327;0,7202831
0,01632038;0,02261563;0,7216416
0,01638578;0,022661377;0,72307086
0,016455345;0,022710526;0,7245691
0,016529057;0,02276309;0,7261341
0,016606914;0,022819078;0,7277645
0,016688906;0,022878496;0,72945815
0,016775021;0,022941357;0,73121315
0,01686525;0,023008779;0,73299193
0,016959589;0,023077667;0,73489183
0,017055398;0,023147058;0,7368279
0,017149901;0,02321702;0,7386779
0,017243372;0,02328763;0,740452
0,017335817;0,023358962;0,74214846
0,017427238;0,023431083;0,7437658
0,017517641;0,023504063;0,7453027
0,01760703;0,023577979;0,7467574
0,017695406;0,023652902;0,74812835
0,017782778;0,023728902;0,74941427
0,017869148;0,023806045;0,7506139
0,01795452;0,0238844;0,75172585
0,0180389;0,02396404;0,7527487
0,01812229;0,024045035;0,7536811
0,018204698;0,024127452;0,7545222
0,018286178;0,02421135;0,7552729
0,018372959;0,024296803;0,7561883
0,01846445;0,024383077;0,757265
0,01856064;0,024471875;0,7584478
0,018661525;0,024562513;0,7597563
0,018767092;0,024655309;0,76117855
0,018877327;0,024750156;0,76271546
0,018992228;0,02484795;0,76433784
0,01911178;0,024948785;0,7660405
0,019235976;0,025052752;0,76781887
0,019364804;0,025159953;0,76966774
0,019498259;0,025270484;0,7715823
0,019636327;0,025384437;0,7735577
0,019779004;0,025501907;0,7755892
0,019924484;0,025622979;0,7776022
0,020075388;0,02574775;0,77969486
0,020230146;0,02587631;0,7818018
0,020388752;0,026008746;0,7839191
0,020551195;0,026145153;0,7860423
0,020717476;0,0262856;0,78816825
0,020887582;0,026430186;0,7902926
0,02106151;0,02657832;0,79243195
0,021239255;0,026731601;0,7945373
0,021420805;0,026890025;0,79660785
0,021606162;0,027053637;0,7986417
0,021795314;0,027222496;0,8006361
0,021988258;0,027396657;0,8025891
0,02218419;0,02757617;0,8044695
0,022373749;0,027761089;0,8059392
0,022557685;0,02795144;0,8070312
0,022736013;0,028147286;0,80775154
0,022908753;0,02834867;0,8081068
0,023075923;0,028555637;0,808104
0,023237543;0,028768225;0,80775034
0,023393624;0,028986465;0,8070533
0,023544185;0,029210405;0,8060205
0,023689244;0,029440083;0,80465955
0,023828818;0,029675538;0,80297846
0,02396292;0,029916797;0,8009855
0,024091575;0,030163877;0,7986896
0,024217388;0,030416828;0,7961839
0,024338022;0,030675676;0,7933981
0,024455076;0,030940434;0,79039216
0,024568569;0,031211259;0,78717005
0,024678506;0,03148816;0,7837392
0,024784898;0,031771183;0,78010625
0,024887761;0,03206033;0,77627903
0,024987103;0,032355618;0,7722648
0,025082933;0,032657053;0,76807094
0,025175262;0,03296465;0,76370484
0,025264107;0,033278394;0,75917447
0,025349468;0,03359831;0,7544864
0,025432732;0,0339244;0,74968845
0,02552104;0,034256663;0,74499494
0,02561263;0,034595102;0,74035424
0,025707489;0,03493969;0,7357675
0,025805617;0,035290446;0,7312352
0,025907006;0,035647362;0,726758
0,02601165;0,036010433;0,7223365
0,026119543;0,03637965;0,71797127
0,02623068;0,036754988;0,7136631
0,026345054;0,037136424;0,70941275
0,02646266;0,037523955;0,7052204
0,026583489;0,037917573;0,7010862
0,026704224;0,038317263;0,6969241
0,026831318;0,03872326;0,6928992
0,02696152;0,03913556;0,6889264
0,02709482;0,039553467;0,6850176
0,027231216;0,03997624;0,68118507
0,027370702;0,040403064;0,67744124
0,027513275;0,040833067;0,67379886
0,027658924;0,04126533;0,67027026
0,027807653;0,041699007;0,66686606
0,027959453;0,042133234;0,66359615
0,028114319;0,042567104;0,66047055
0,028269611;0,042999696;0,65743744
0,02842;0,04343009;0,654385
0,028567098;0,043857366;0,65136373
0,028710915;0,044280313;0,64839005
0,028851464;0,044697925;0,6454766
0,02898875;0,045109194;0,6426351
0,02912279;0,04551309;0,63987726
0,029253593;0,045908608;0,6372137
0,029381169;0,046294685;0,63465536
0,029505529;0,046671055;0,63220185
0,02962668;0,04703695;0,62985975
0,02974685;0,04739156;0,62768245
0,029858911;0,047734294;0,62552327
0,02996638;0,048064046;0,6234677
0,03006927;0,048379995;0,6215228
0,030167595;0,04868258;0,61967945
0,030261366;0,048968628;0,6179745
0,030350596;0,04923886;0,6163952
0,030435298;0,04949278;0,6149442
0,030515492;0,049729947;0,61362404
0,030591182;0,04995011;0,61243474
0,030664388;0,050152913;0,6114179
0,030732017;0,050338466;0,6105076
0,030795796;0,05050661;0,60973793
0,030855734;0,05065724;0,6091081
0,030911839;0,050790302;0,60861695
0,030964121;0,050906677;0,60825264
0,031012597;0,05100463;0,6080349
0,03105727;0,051084865;0,60795444
0,031098155;0,05114757;0,60800844
0,031135261;0,05119297;0,6081941
0,031170208;0,051221363;0,6085392
0,031205766;0,051233124;0,60909355
0,031241681;0,051228967;0,6098441
0,03127795;0,05120679;0,6108165
0,031314578;0,051166322;0,6120154
0,031351563;0,05110803;0,6134371
0,031388905;0,051032458;0,61507726
0,031426605;0,05094018;0,61693156
