20;не число
24;0,012447985
28,800001;0,015936157
34,56;0,020983748
41,472004;0,027983075
49,766407;0,035357974
59,719692;0,042213503
71,663635;0,12348285
85,99637;0,21501178
103,19565;0,25510138
123,834785;0,28041124
148,60175;0,27145544
178,3221;0,23578882
213,98653;0,19345464
256,78384;0,17581095
308,14062;0,16053829
369,76877;0,15849842
443,72253;0,18707971
532,46704;0,23834643
638,96045;0,28102845
766,75256;0,26945204
920,1031;0,22625564
1104,1238;0,18243669
1324,9486;0,15480466
1589,9384;0,14174494
1907,9261;0,14124906
2289,5115;0,17499125
2747,4138;0,27511057
3296,8967;0,46657884
3956,2761;0,7739423
4747,5317;1,0392915
5697,038;1,0565976
6836,446;0,8253986
8203,735;0,42398897
9844,482;0,24119425
11813,379;0,1764521
14176,056;0,12527858
17011,268;0,08457782
