1,176397;520,3857;-1;-1;0;0,38390994;0;0,38390994
1,1803852;520,5618;1;-1;0;0,39330935;0;0,39330935
1,1843871;520,73804;1;-1;0;0,40277267;0;0,40277267
1,1884024;520,91437;1;-1;0;0,41230035;0;0,41230035
1,1924313;521;1;-1;0;0,42189264;0;0,42189264
1,196474;521,2671;1;-1;0;0,43155003;0;0,43155003
1,2005303;521,44354;1;-1;0;0,4412731;0;0,4412731
1,2046005;521,62006;1;-1;0;0,4510622;0;0,4510622
1,2086843;521,79663;1;-1;0;0,46091783;0;0,46091783
1,212782;521,97327;1;-1;0;0,47084033;0;0,47084033
1,2168937;522;1;-1;0;0,4808302;0;0,4808302
1,2210193;522,32666;1;-1;0;0,490888;0;0,490888
1,2251588;522,5035;1;-1;0;0,5010141;0;0,5010141
1,2293124;522,68036;1;-1;0;0,5112089;0;0,5112089
1,2334801;522,8573;1;-1;0;0,52147305;1;0,52147305
1,2376618;523;1;-1;0;0,5318068;0;0,5318068
1,2418578;523,21136;-1;-1;1;0,5422108;0;0,5422108
1,246068;523,3884;-1;-1;0;0,5526855;0;0,5526855
1,2502925;523,5656;-1;-1;0;0,56323135;0;0,56323135
1,2545313;523,74286;-1;-1;0;0,5738487;0;0,5738487
1,2587844;523,92017;-1;-1;0;0,5845382;0;0,5845382
1,263052;524;-1;-1;0;0,59530044;0;0,59530044
1,2673341;524,2749;-1;-1;0;0,6061356;0;0,6061356
1,2716306;524,4524;-1;-1;0;0,61704445;0;0,61704445
1,2759417;524,6299;-1;-1;0;0,62802744;0;0,62802744
1,2802675;524,8075;-1;-1;0;0,63908494;0;0,63908494
1,2846079;524,98517;-1;-1;0;0,65021753;0;0,65021753
1,2889631;525;-1;-1;0;0,6614258;0;0,6614258
1,2933329;525,34064;-1;-1;0;0,6727102;0;0,6727102
1,2977177;525,5185;-1;-1;0;0,6840712;0;0,6840712
1,3021172;525,69635;-1;-1;0;0,6955093;0;0,6955093
1,3065318;525,8743;-1;-1;0;0,7070252;0;0,7070252
1,3109612;526;-1;-1;0;0,71861935;0;0,71861935
1,3154057;526,2304;1;-1;0;0,7302921;0;0,7302921
1,3198652;526,4085;1;-1;0;0,7420442;0;0,7420442
1,3243399;526,58673;1;-1;0;0,7538761;0;0,7538761
1,3288298;526,76495;1;-1;0;0,76578844;0;0,76578844
1,3333348;526,9433;1;-1;0;0,7777816;0;0,7777816
1,3378551;527;1;-1;0;0,7898563;0;0,7898563
1,3423908;527,3001;1;-1;0;0,8020129;0;0,8020129
1,3469418;527,4786;1;-1;0;0,81425214;0;0,81425214
1,3515083;527,65717;1;-1;0;0,82657456;0;0,82657456
1,3560902;527,83575;1;-1;0;0,83898056;0;0,83898056
1,3606876;528;1;-1;0;0,85147095;0;0,85147095
1,3653008;528,1932;1;-1;0;0,8640461;0;0,8640461
1,3699294;528,372;1;-1;0;0,8767066;1;0,8767066
1,3745738;528,55084;1;-1;0;0,8894532;0;0,8894532
1,379234;528,72974;1;-1;0;0,9022863;0;0,9022863
1,38391;528,90875;-1;-1;0;0,91520655;0;0,91520655
1,3886017;529;-1;-1;0;0,92821455;0;0,92821455
1,3933094;529,2669;-1;-1;0;0,941311;0;0,941311
1,398033;529,44604;-1;-1;0;0,9544964;0;0,9544964
1,4027727;529,62524;-1;-1;0;0,9677712;0;0,9677712
1,4075284;529,80457;-1;-1;0;0,9811363;0;0,9811363
1,4123003;529,9839;-1;-1;0;0,9945921;0;0,9945921
1,4170884;530;-1;-1;0;1;0;1
1,4218926;530,3428;-1;-1;0;0,9782214;0;1
1,4267131;530,5223;-1;-1;0;0,96448946;0;1
1,43155;530,70184;-1;-1;0;0,9506645;0;1
1,4364034;530,88153;-1;-1;0;0,9367454;0;1
1,4412731;531;-1;-1;0;0,9227319;0;1
1,4461594;531,24097;-1;-1;0;0,908623;0;1
1,4510622;531,42084;-1;-1;0;0,8944185;0;1
1,4559816;531,6007;-1;-1;0;0,8801174;0;1
1,4609178;531,78064;-1;-1;0;0,8657191;0;1
1,4658706;531,9607;1;-1;0;0,85122323;0;1
1,4708403;532;1;-1;0;0,8366287;0;1
1,4758269;532,32086;1;-1;0;0,8219352;0;1
1,4808302;532,5011;1;-1;0;0,8071418;0;1
1,4858506;532,68134;1;-1;0;0,792248;0;1
1,490888;532,86163;1;-1;0;0,7772529;0;1
1,4959425;533;1;-1;0;0,76215625;0;1
1,5010141;533,2225;1;-1;0;0,7469568;0;1
1,5061029;533,40295;1;-1;0;0,73165417;0;1
1,5112089;533,5835;1;-1;0;0,71624756;0;1
1,5163323;533,76416;1;-1;0;0,7007363;0;1
1,521473;533,9448;1;-1;0;0,68511987;0;1
1,5266312;534;1;-1;0;0,66939735;0;1
1,5318068;534,3064;1;-1;0;0,6535678;0;1
1,5370001;534,48724;1;-1;0;0,63763094;0;1
1,5422108;534,66815;-1;-1;1;0,62158585;0;1
1,5474393;534,8492;-1;-1;0;0,60543156;0;1
1,5526855;535;-1;-1;0;0,58916783;0;1
1,5579494;535,2113;-1;-1;0;0,5727935;0;1
1,5632313;535,3925;-1;-1;0;0,55630803;0;1
1,568531;535,5737;-1;-1;0;0,5397105;0;1
1,5738487;535,755;-1;-1;0;0,52300024;0;1
1,5791844;535,9364;-1;-1;0;0,5061765;0;1
1,5845382;536;-1;-1;0;0,4892385;0;1
1,5899103;536,2993;-1;-1;0;0,47218537;0;1
1,5953004;536,48083;-1;-1;0;0,4550166;0;1
1,6007088;536,6624;-1;-1;0;0,43773103;0;1
1,6061356;536,8441;-1;-1;0;0,42032814;1;1
1,6115808;537;-1;-1;0;0,40280724;0;1
1,6170444;537,20764;-1;-1;0;0,38516712;0;1
1,6225266;537,38947;-1;-1;0;0,36740732;0;1
1,6280274;537,57135;-1;-1;0;0,34952664;0;1
1,6335468;537,75336;1;-1;0;0,33152485;0;1
1,6390849;537,93536;1;-1;0;0,3134005;0;1
1,6446419;538;1;-1;0;0,29515314;0;1
1,6502175;538,2996;1;-1;0;0,27678204;0;1
1,6558123;538,4819;1;-1;0;0,258286;0;1
1,6614258;538,6641;1;-1;0;0,23966432;0;1
1,6670585;538,8465;1;-1;0;0,22091603;0;1
1,6727102;539;1;-1;0;0,20204067;0;1
1,6783811;539,21136;1;-1;0;0,18303704;0;1
1,6840712;539,39386;1;-1;0;0,16390419;0;1
1,6897806;539,5765;1;-1;0;0,14464164;0;1
1,6955093;539,7591;1;-1;0;0,12524796;0;1
1,7012576;539,94183;1;-1;0;0,105722666;0;1
1,7070252;540;1;-1;0;0,086064816;0;1
1,7128124;540,30743;1;-1;0;0,06627345;0;1
1,7186193;540,49036;-1;-1;0;0,046347618;0;1
1,7244458;540,6733;-1;-1;0;0,026286602;0;1
1,7302921;540,8563;-1;-1;0;0,0060892105;0;1
1,7361583;541;-1;-1;0;0;0;1
1,7420442;541,22253;-1;-1;0;0,034718037;0;0,96528196
1,7479502;541,40576;-1;-1;0;0,0553298;0;0,9446702
1,7538761;541,58905;-1;-1;0;0,076081514;0;0,9239185
1,7598222;541,77234;-1;-1;0;0,096974134;0;0,90302587
1,7657884;541,95575;-1;-1;0;0,11800885;0;0,88199115
1,7717749;542;-1;-1;0;0,13918614;0;0,86081386
1,7777816;542,32275;-1;-1;0;0,16050744;0;0,83949256
1,7838087;542,5063;-1;-1;0;0,1819737;0;0,8180263
1,7898563;542,68994;-1;-1;0;0,20358562;0;0,7964144
1,7959243;542,87366;-1;-1;0;0,22534418;0;0,7746558
1,8020129;543;-1;-1;0;0,24725056;0;0,75274944
1,8081222;543,2413;-1;-1;0;0,26930594;0;0,73069406
1,8142521;543,4251;-1;-1;0;0,29151106;0;0,70848894
1,820403;543,6091;1;-1;0;0,31386685;0;0,68613315
1,8265746;543,7931;1;-1;0;0,33637452;0;0,6636255
1,832767;543,9772;1;-1;0;0,35903502;0;0,640965
1,8389806;544;1;-1;0;0,38184953;0;0,6181505
1,8452152;544,3455;1;-1;0;0,404819;0;0,595181
1,851471;544,5298;1;-1;0;0,42794442;0;0,5720556
1,8577478;544,7141;1;-1;0;0,45122695;0;0,54877305
1,8640461;544,8985;1;-1;0;0,4746678;0;0,5253322
1,8703656;545;1;-1;0;0,49826765;0;0,50173235
1,8767066;545,26746;1;-1;0;0,52202773;0;0,47797227
1,883069;545,4521;1;-1;0;0,5459492;0;0,45405078
1,8894532;545,6367;1;-1;0;0,5700333;0;0,4299667
1,8958589;545,8214;1;-1;0;0,5942807;0;0,40571928
1,9022863;546;1;-1;0;0,6186931;0;0,3813069
1,9087355;546,191;1;-1;0;0,6432712;0;0,3567288
1,9152066;546,3759;-1;-1;0;0,6680162;0;0,3319838
1,9216995;546,56085;-1;-1;0;0,69292927;0;0,30707073
1,9282146;546,74585;-1;-1;0;0,7180116;0;0,28198838
1,9347517;546,9309;-1;-1;0;0,7432642;0;0,2567358
1,941311;547;-1;-1;0;0,76868844;0;0,23131156
1,9478925;547,3013;-1;-1;0;0,7942853;0;0,2057147
1,9544964;547,4865;-1;-1;0;0,82005596;0;0,17994404
1,9611225;547,6719;-1;-1;0;0,8460016;0;0,15399837
1,9677712;547,85724;-1;-1;0;0,8721235;0;0,12787652
1,9744425;548;-1;-1;0;0,89842296;0;0,10157704
1,9811363;548,2282;-1;-1;0;0,924901;0;0,07509899
1,9878528;548,4138;-1;-1;0;0,9515588;0;0,04844117
1,9945921;548,5994;-1;-1;0;0,9783976;0;0,021602392
2;548,78516;-1;-1;0;1;0;0
2,0081394;548,97095;-1;-1;0;0,96737623;0;0,032623768
2,0149474;549;-1;-1;0;0,9399867;0;0,060013294
2,0217786;549,34265;-1;-1;0;0,9124112;0;0,08758879
2,0286329;549,5286;1;-1;0;0,8846488;0;0,1153512
2,0355105;549,7146;1;-1;0;0,8566971;1;0,14330292
2,0424113;549,9007;1;-1;0;0,82855606;0;0,17144394
2,0493355;550;1;-1;0;0,8002238;0;0,19977617
2,0562832;550,2731;1;-1;0;0,77169895;0;0,22830105
2,0632546;550,45935;1;-1;0;0,7429805;0;0,25701952
2,0702496;550,6457;1;-1;0;0,714067;0;0,28593302
2,0772681;550,8321;1;-1;0;0,684957;0;0,31504297
2,0843105;551;1;-1;0;0,6556492;0;0,3443508
2,091377;551,2051;1;-1;0;0,6261425;0;0,3738575
2,0984674;551,39166;1;-1;0;0,59643507;0;0,40356493
2,1055815;551,5783;1;-1;0;0,5665264;0;0,4334736
2,11272;551,765;1;-1;0;0,53641415;0;0,46358585
2,1198826;551,9518;1;-1;0;0,5060978;0;0,4939022
2,1270695;552;1;-1;0;0,47557545;0;0,52442455
2,134281;552,3255;-1;-1;0;0,44484568;0;0,5551543
2,1415164;552,5125;-1;-1;0;0,41390705;0;0,58609295
2,1487768;552,6995;-1;-1;0;0,38275814;0;0,61724186
2,1560616;552,8866;-1;-1;0;0,351398;0;0,648602
2,1633713;553;-1;-1;0;0,3198247;0;0,6801753
2,1707056;553,261;-1;-1;0;0,2880373;0;0,7119627
2,1780648;553,4483;-1;-1;0;0,2560339;0;0,7439661
2,185449;553,6356;-1;-1;0;0,22381306;0;0,77618694
2,1928582;553,82306;-1;-1;0;0,19137287;0;0,8086271
2,2002926;554;-1;-1;0;0,15871286;0;0,84128714
2,207752;554,19806;-1;-1;0;0,12583113;0;0,8741689
2,215237;554,3856;-1;-1;0;0,092725754;0;0,90727425
2,222747;554,5733;-1;-1;0;0,05939579;0;0,9406042
2,2302825;554,76105;-1;-1;0;0,025839329;0;0,9741607
2,2378438;554,94885;-1;-1;0;0;0;1
2,2454307;555;-1;-1;0;0;0;0,9580412
2,2530432;555,3246;-1;-1;0;0;0;0,9237962
2,2606816;555,5126;1;-1;0;0;0;0,88931894
2,2683458;555,7006;1;-1;0;0;0;0,8546071
2,276036;555,88873;1;-1;0;0;0;0,8196597
2,2837524;556;1;-1;0;0;0;0,78447485
2,2914948;556,26514;1;-1;0;0;0;0,7490511
2,2992637;556,4534;1;-1;0;0;0;0,713387
2,3070586;556,6418;1;-1;0;0;0;0,6774802
2,3148801;556,83026;1;-1;0;0;0;0,64132977
2,3227282;557;1;-1;0;0;0;0,60493374
2,3306026;557,2073;1;-1;0;0;0;0,5682907
2,338504;557,39594;1;-1;0;0;0;0,5313988
2,3464322;557,5846;1;-1;0;0;0;0,49425602
2,354387;557,7733;1;-1;0;0;0;0,45686102
2,362369;557,96216;1;-1;0;0;0;0,41921234
2,370378;558;1;-1;0;0;0;0,3813076
2,3784142;558,33997;-1;-1;1;0;0;0,34314585
2,3864777;558,529;-1;-1;0;0;0;0,3047247
2,3945684;558,718;-1;-1;0;0;0;0,26604223
2,4026866;558,90717;-1;-1;0;0;0;0,22709751
2,4108322;559;-1;-1;0;0;0;0,18788815
2,4190056;559,2856;-1;-1;0;0;0;0,14841223
2,4272065;559,4749;-1;-1;0;0;0;0,10866833
2,4354353;559,6643;-1;-1;0;0;0;0,06865454
2,443692;559,85376;-1;-1;0;0;0;0,02836895
2,4519768;560;-1;-1;0;0;0;0
2,4602895;560,23285;-1;-1;0;0;0;0
2,4686306;560,4225;-1;-1;0;0;0;0
2,4769998;560,61224;-1;-1;0;0;0;0
2,4853973;560,802;-1;-1;0;0;0;0
2,4938235;560,9918;-1;-1;0;0;0;0
2,502278;561;-1;-1;0;0;0;0
2,5107615;561,3717;-1;-1;0;0;0;0
2,5192735;561,5617;1;-1;0;0;0;0
2,5278146;561,75183;1;-1;0;0;0;0
2,5363843;561,94196;1;-1;0;0;0;0
2,5449834;562;1;-1;0;0;0;0
2,5536115;562,32245;1;-1;0;0;0;0
2,562269;562,5128;1;-1;0;0;0;0
2,5709555;562,70325;1;-1;0;0;0;0
2,5796719;562,89374;1;-1;0;0;0;0
2,5884175;563;1;-1;0;0;0;0
2,5971928;563,2749;1;-1;0;0;0;0
2,605998;563,4656;1;-1;0;0;0;0
2,6148329;563,6563;1;-1;0;0;0;0
2,6236978;563,8471;1;-1;0;0;0;0
2,6325927;564;1;-1;0;0;0;0
2,6415179;564,2289;1;-1;0;0;0;0
2,6504734;564,41986;-1;-1;0;0;0;0
2,659459;564,61096;-1;-1;0;0,072722435;0;0,072722435
2,6684752;564,80206;-1;-1;0;0,120759964;0;0,120759964
2,677522;564,9933;-1;-1;0;0,16912413;0;0,16912413
2,6865995;565;-1;-1;0;0,21781683;0;0,21781683
2,6957078;565,37585;-1;-1;0;0,26683998;0;0,26683998
2,7048469;565,5672;-1;-1;0;0,31619596;0;0,31619596
2,714017;565,75867;-1;-1;0;0,36588764;0;0,36588764
2,723218;565,9502;-1;-1;0;0,41591644;0;0,41591644
2,7324505;566;-1;-1;0;0,46628523;0;0,46628523
2,741714;566,3334;-1;-1;0;0,5169959;0;0,5169959
2,7510092;566,5251;-1;-1;0;0,56805134;0;0,56805134
2,7603357;566,71686;-1;-1;0;0,61945343;0;0,61945343
2,7696939;566,90875;-1;-1;0;0,67120457;0;0,67120457
2,779084;567;-1;-1;0;0,72330713;0;0,72330713
2,7885056;567,2926;-1;-1;0;0,7757635;0;0,7757635
2,7979593;567,4846;-1;-1;0;0,82857656;0;0,82857656
2,807445;567,6767;1;-1;0;0,8817482;0;0,8817482
2,816963;567,8689;1;-1;0;0,9352808;0;0,9352808
2,8265133;568;1;-1;0;0,98917675;0;0,98917675
2,8360958;568,2534;1;-1;0;1;0;1
2,8457108;568,44574;1;-1;0;0,90192986;0;0,90192986
2,8553584;568,6382;1;-1;0;0,84692764;0;0,84692764
2,8650389;568,8307;1;-1;0;0,79155254;0;0,79155254
2,874752;569;1;-1;0;0,73580074;0;0,73580074
2,8844981;569,2159;1;-1;0;0,67967033;0;0,67967033
2,8942773;569,4085;1;-1;0;0,6231594;0;0,6231594
2,9040895;569,60126;1;-1;0;0,56626415;1;0,56626415
2,9139352;569,7941;1;-1;0;0,50898266;0;0,50898266
2,923814;569,987;1;-1;0;0,4513111;0;0,4513111
2,9337265;570;1;-1;0;0,39324856;0;0,39324856
2,9436724;570,3729;1;-1;0;0,33479214;0;0,33479214
2,9536524;570,56604;-1;-1;0;0,27593803;0;0,27593803
2,963666;570,75916;-1;-1;0;0,21668434;0;0,21668434
2,9737134;570,95233;-1;-1;0;0,1570282;0;0,1570282
2,983795;571;-1;-1;0;0,09696674;0;0,09696674
2,9939108;571,339;-1;-1;0;0,03649807;0;0,03649807
3;571,53235;-1;-1;0;0;0;0
3,0142455;571,7258;-1;-1;0;0;0;0
3,0244644;571,9194;-1;-1;0;0;0;0
3,034718;572;-1;-1;0;0;0;0
3,0450065;572,30664;-1;-1;0;0;0;0
3,0553298;572,50037;-1;-1;0;0;0;0
3,0656881;572,69415;-1;-1;0;0;0;0
3,0760815;572,888;-1;-1;0;0;0;0
3,0865102;573;-1;-1;0;0;0;0
3,0969741;573,27594;-1;-1;0;0;0;0
3,1074736;573,47003;-1;-1;0;0;0;0
3,1180089;573,6641;-1;-1;0;0;0;0
3,1285796;573,85834;1;-1;0;0;0;0
3,1391861;574;1;-1;0;0;0;0
3,149829;574,2469;1;-1;0;0;0;0
3,1605074;574,4413;1;-1;0;0;0;0
3,1712224;574,63574;1;-1;0;0;0;0
3,1819737;574,83026;1;-1;0;0;0;0
3,1927612;575;1;-1;0;0;0;0
3,2035856;575,2195;1;-1;0;0;0;0
3,2144465;575,4142;1;-1;0;0;0;0
3,2253442;575,609;1;-1;0;0;0;0
3,2362788;575,80383;1;-1;0;0;0;0
3,2472506;575,9988;1;-1;0;0;0;0
3,2582595;576;1;-1;0;0;0;0
3,269306;576,3888;1;-1;0;0;0;0
3,2803895;576,58386;1;-1;0;0;0;0
3,291511;576,77905;-1;-1;0;0;0;0
3,30267;576,9743;-1;-1;0;0;0;0
3,3138669;577;-1;-1;0;0;0;0
3,3251016;577,365;-1;-1;0;0;0;0
3,3363745;577,5604;-1;-1;0;0;0;0,13139534
3,3476856;577,756;-1;-1;0;0;0;0,20699883
3,359035;577,95154;-1;-1;0;0;0;0,2831173
3,370423;578;-1;-1;0;0;0;0,3597517
3,3818495;578,3429;-1;-1;0;0;0;0,4369068
3,3933148;578,53864;-1;-1;0;0;0;0,5145855
3,404819;578,7345;-1;-1;0;0;0;0,5927925
3,4163623;578,9304;-1;-1;0;0;0;0,6715307
3,4279444;579;-1;-1;0;0;0;0,750803
3,4395661;579,3224;-1;-1;0;0;0;0,83061504
3,451227;579,5185;-1;-1;0;0;0;0,9109678
3,4629276;579,71466;-1;-1;0;0;0;0,99186707
3,4746678;579,91095;-1;-1;0;0;0;1
3,4864476;580;1;-1;0;0;0;0,8446827
3,4982677;580,3036;1;-1;0;0;0;0,76212406
3,5101275;580,50006;1;-1;0;0;0;0,67900467
3,5220277;580,69653;1;-1;0;0;0;0,5953207
3,5339682;580,8931;1;-1;0;0;0;0,51106834
3,5459492;581;1;-1;0;0;0;0,42624378
3,5579708;581,28644;1;-1;0;0;0;0,3408432
3,5700333;581,4832;1;-1;0;0;0;0,2548628
3,5821364;581,68005;1;-1;0;0;0;0,16829777
3,5942807;581,87695;1;-1;0;0;0;0,08114529
3,6064663;582;1;-1;0;0;0;0
3,618693;582,271;1;-1;0;0;0;0
3,6309614;582,4681;1;-1;0;0;0;0
3,6432712;582,6652;1;-1;0;0;0;0
3,6556227;582,8625;1;-1;0;0;0;0
3,6680162;583;-1;-1;0;0;0;0
3,6804516;583,25714;-1;-1;0;0;0;0
3,6929293;583,4546;-1;-1;0;0;0;0
3,705449;583,6521;-1;-1;0;0;0;0
3,7180116;583,8497;-1;-1;0;0;0;0
3,7306166;584;-1;-1;0;0;0;0
3,7432642;584,245;-1;-1;0;0;0;0
3,7559547;584,44275;-1;-1;0;0;0;0
3,7686884;584,6406;-1;-1;0;0;0;0
3,781465;584,8385;-1;-1;0;0;0;0
3,7942853;585;-1;-1;0;0;0;0
3,8071487;585,23456;-1;-1;0;0;0;0
3,820056;585,4326;-1;-1;0;0;0;0
3,8330069;585,6308;-1;-1;0;0;0;0
3,8460016;585,82904;-1;-1;0;0;0;0
3,8590405;586;-1;-1;0;0;0;0
3,8721235;586,2257;-1;-1;0;0;0;0
3,885251;586,4242;1;-1;0;0;0;0
3,898423;586,6227;1;-1;0;0,19770145;0;0
3,9116395;586,8213;1;-1;0;0,3009243;0;0
3,924901;587;1;-1;0;0,40484715;0;0
3,9382074;587,2186;1;-1;0;0,50947666;0;0
3,9515588;587,4174;1;-1;0;0,61481667;0;0
3,9649556;587,6163;1;-1;0;0,7208729;0;0
3,9783976;587,8152;1;-1;0;0,82764816;0;0
3,9918854;588;1;-1;0;0,9351492;0;0
4;588,2132;1;-1;0;1;0;0
4,018998;588,4123;1;-1;0;0,84765244;0;0
4,032624;588,6115;1;-1;0;0,73794746;0;0
4,046295;588,8107;1;-1;0;0,6274948;0;0
4,0600133;589;1;-1;0;0,5162945;0;0
4,0737777;589,2094;1;-1;0;0,40433693;0;0
4,087589;589,4089;-1;-1;0;0,29162025;0;0
4,1014466;589,6084;-1;-1;0;0,17813683;0;0
4,115351;589,808;-1;-1;0;0,06388283;0;0
4,1293035;590;-1;-1;0;0;0;0
4,143303;590,2074;-1;-1;0;0;0;0,16695786
4,1573496;590,40717;-1;-1;0;0;0;0,28355598
4,171444;590,607;-1;-1;0;0;0;0,40094566
4,185586;590,80695;-1;-1;0;0;0;0,5191326
4,199776;591;-1;-1;0;0;0;0,63812065
4,2140145;591,207;-1;-1;0;0;0;0,7579193
4,228301;591,4071;-1;-1;0;0;0;0,8785305
4,242636;591,6073;-1;-1;0;0;0;0,99996185
4,2570195;591,80756;-1;-1;0;0;0;1
4,271452;592;-1;-1;0;0;0;0,7546978
4,285933;592,2083;-1;-1;0;0;0;0,63077545
4,3004637;592,40875;-1;-1;0;0;0;0,5060139
4,315043;592,6093;-1;-1;0;0;0;0,3804016
4,3296723;592,80994;1;-1;0;0;0;0,25393867
4,344351;593;1;-1;0;0;0;0,12661552
4,3590794;593,2113;1;-1;0;0;0;0
4,3738575;593,4121;1;-1;0;0;0;0
4,388686;593,61304;1;-1;0;0;0;0
4,403565;593,81396;1;-1;0;0;0;0
4,4184937;594;1;-1;0;0;0;0
4,4334736;594,21606;1;-1;0;0;0;0
4,448504;594,4172;1;-1;0;0;0;0
4,463586;594,6184;1;-1;0;0;0;0
4,4787183;594,8197;1;-1;0;0;0;0
4,493902;595;1;-1;0;0;0;0
4,5091376;595,2225;1;-1;0;0;0;0
4,5244246;595,42395;1;-1;0;0;0;0
4,5397635;595,6255;1;-1;0;0;0;0
4,5551543;595,82715;-1;-1;0;0;0;0
4,5705976;596;-1;-1;0;0;0;0
4,586093;596,2306;-1;-1;0;0;0;0
4,601641;596,43243;-1;-1;0;0;0;0
4,617242;596,6343;-1;-1;0;0;0;0
4,6328955;596,83624;-1;-1;0;0;0;0
4,648602;597;-1;-1;0;0;0;0
4,664362;597,2404;-1;-1;0;0;0;0
4,6801753;597,44257;-1;-1;0;0;0;0
4,696042;597,64484;-1;-1;0;0;0;0
4,7119627;597,8471;-1;-1;0;0;0;0
4,727937;598;-1;-1;0;0;0;0
4,743966;598,25195;-1;-1;0;0;0;0
4,7600493;598,45447;-1;-1;0;0;0;0
4,776187;598,65704;-1;-1;0;0;0;0
4,7923794;598,8597;-1;-1;0;0;0;0
4,808627;599;-1;-1;0;0;0;0
4,824929;599,2652;1;-1;0;0;0;0
4,841287;599,4681;1;-1;0;0;0;0
4,8577003;599,67096;1;-1;0;0;0;0
4,874169;599,87396;1;-1;0;0;0;0
4,8906937;600;1;-1;0;0;0;0
4,9072742;600,28015;1;-1;0;0;0;0
4,923911;600,48334;1;-1;0;0;0;0
4,940604;600,68665;1;-1;0;0;0;0
4,957354;600,88995;1;-1;0;0;1;0
4,9741607;601;1;-1;0;0;0;0
4,9910245;601,2969;1;-1;0;0;0;0
5;601,50037;1;-1;0;0;0;0
5,0249233;601,704;1;-1;0;0;0;0
5,041959;601,9077;1;-1;0;0;0;0
5,0590525;602;1;-1;0;0;0;0
5,076204;602,31525;-1;-1;0;0;0;0
5,0934134;602,51917;-1;-1;0;0;0;0
5,110681;602,7231;-1;-1;0;0;0;0
5,128008;602,9271;-1;-1;0;0;0;0,296463
5,145393;603;-1;-1;0;0;0;0,47506905
5,162837;603,3354;-1;-1;0;0;0;0,65488625
5,1803403;603,5396;-1;-1;0;0;0;0,83592606
5,1979027;603,74396;-1;-1;0;0;0;1
5,215525;603,9483;-1;-1;0;0;0;0,7982979
5,2332067;604;-1;-1;0;0;0;0,61354446
5,250949;604,35724;-1;-1;0;0;0;0,427536
5,2687507;604,5618;-1;-1;0;0;0;0,2402649
5,286613;604,7665;-1;-1;0;0;0;0,051721573
5,304536;604,9712;-1;-1;0;0;0;0
5,32252;605;-1;-1;0;0;0;0
5,3405643;605,38086;-1;-1;0;0;0;0
