276,2305;6309,0435;154,7997;1,0405456
276,2305;6270,234;154,7997;1,0395716
276,2305;6231,165;154,7997;1,0362914
276,2305;6191,8306;154,7997;1,0320306
276,2305;6152,222;154,7997;1,029997
276,2305;6112,359;154,7997;1,0294399
269,7193;6072,2188;152,63179;1,029439
251,7619;6031,8125;150,51955;1,0294399
227,77724;5991,1157;148,45117;1,0303777
255,00987;5950,1597;146,42546;1,0337378
272,01328;5908,9155;144,44106;1,0369968
276,22726;5875,9263;142,89203;1,0378145
276,22726;5830,4917;142,89203;1,0378157
276,22726;5792,5166;142,89203;1,037817
276,22726;5754,274;142,89203;1,0368598
276,22726;5715,7783;142,89203;1,0340865
276,22726;5677,013;142,89203;1,0295002
276,22726;5637,993;142,89203;1,0273913
257,26175;5598,7017;139,68823;1,0282242
229,30354;5559,144;137,7693;1,0325084
252,82748;5519,3154;135,88985;1,0347297
271,81384;5479,2236;134,04877;1,0349828
276,2238;5448,8115;132,68546;1,0349842
276,2238;5414,422;132,68546;1,0349857
276,2238;5386,624;132,68546;1,0349872
276,2238;5358,6255;132,68546;1,0349886
276,2238;5330,445;132,68546;1,0343435
276,2238;5302,0684;132,68546;1,0319223
266,70026;5273,503;130,74283;1,0310076
242,22552;5244,741;128,94418;1,0312877
243,45743;5215,788;127,18268;1,0311182
268,04224;5186,6294;125,45716;1,0311197
276,22003;5158,5728;123,83976;1,0311213
276,22003;5123,4883;123,83976;1,0311228
276,22003;5089,626;123,83976;1,0311244
276,22003;5055,5586;123,83976;1,0311259
276,22003;5021,244;123,83976;1,0329857
276,22003;4986,7095;123,83976;1,0373803
262,5134;4951,9316;121,79762;1,0365711
232,7265;4916,9224;120,1274;1,0319173
253,8154;4881,6665;118,49146;1,0296131
273,6841;4846,173;116,88887;1,0291812
276,216;4828,338;116,09977;1,0291828
276,216;4772,9824;116,09977;1,0291843
276,216;4735,76;116,09977;1,0306104
276,216;4698,289;116,09977;1,0354162
276,216;4660,5557;116,09977;1,0366061
276,216;4622,5767;116,09977;1,0366082
237,04655;4584,3354;113,00655;1,0356619
252,17088;4545,836;111,46799;1,0322925
273,7327;4507,072;109,96075;1,0290658
276,21182;4488,965;109,27037;1,0282649
276,21182;4452,7246;109,27037;1,0305314
276,21182;4428,926;109,27037;1,0338976
276,21182;4404,9536;109,27037;1,0342937
276,21182;4380,817;109,27037;1,0342959
257,404;4356,519;107,3957;1,0342982
232,01666;4332,061;105,928955;1,0343006
265,37482;4307,427;104,492165;1,0329444
276,2073;4284,703;103,1998;1,0286599
276,2073;4263,707;103,1998;1,0311452
276,2073;4244,1763;103,1998;1,0317796
276,2073;4224,5254;103,1998;1,0317819
276,2073;4204,7305;103,1998;1,0317842
261,73047;4184,8013;101,73663;1,0317866
227,6714;4164,744;100,347244;1,0317888
264,27267;4144,5396;98,9862;1,0317911
276,20258;4125,993;97,768234;1,0362958
276,20258;4098,669;97,768234;1,0330832
276,20258;4073,3643;97,768234;1,0307112
276,20258;4047,8796;97,768234;1,0304694
276,20258;4022,2253;97,768234;1,0304718
253,16113;3996,3977;96,09874;1,0304744
242,16095;3970,3916;94,790085;1,0327697
272,22867;3944,2144;93,50809;1,0355122
276,19766;3931,1174;92,87982;1,0355724
276,19766;3877,192;92,87982;1,033708
276,19766;3840,9927;92,87982;1,0293489
276,19766;3804,5513;92,87982;1,0282878
276,19766;3767,8562;92,87982;1,0282904
228,556;3730,9187;90,54197;1,0327626
267,2563;3693,724;89,31561;1,0332485
276,19247;3667,0686;88,45697;1,0332516
276,19247;3639,7134;88,45697;1,0332549
276,19247;3618,2988;88,45697;1,0318261
276,19247;3596,7375;88,45697;1,0270581
276,19247;3575,0327;88,45697;1,0307603
230,79727;3553,1824;86,28374;1,0313711
269,3967;3531,1865;85,11603;1,0313745
276,18704;3518,0962;84,4362;1,0313776
276,18704;3496,6736;84,4362;1,0313808
276,18704;3481,3413;84,4362;1,0313841
276,18704;3465,8994;84,4362;1,0332868
252,96132;3450,3528;83,183136;1,0301646
248,56552;3434,6968;82,05295;1,0297774
275,60617;3418,9434;80,94571;1,0297807
276,18143;3416,3315;80,76506;1,0297841
276,18143;3370,9553;80,76506;1,0297873
276,18143;3345,984;80,76506;1,0319375
276,18143;3320,8413;80,76506;1,0319414
230,80779;3295,5312;78,94973;1,0272607
271,29947;3270,055;77,88224;1,0263901
276,17563;3258,3074;77,39985;1,0263937
276,17563;3233,6292;77,39985;1,0308737
276,17563;3217,479;77,39985;1,03108
276,17563;3201,2214;77,39985;1,0310841
226,57242;3184,8506;75,829666;1,0310882
270,00854;3168,3696;74,80409;1,026635
276,1696;3160,1643;74,303856;1,029808
276,1696;3122,2588;74,303856;1,0304658
276,1696;3096,8481;74,303856;1,0304701
276,1696;3071,264;74,303856;1,0304744
233,9134;3045,506;72,7141;1,0304786
273,7816;3019,575;71,73202;1,0316514
276,1633;3011,89;71,446014;1,0296761
276,1633;2960,4636;71,446014;1,0296239
276,1633;2930,0205;71,446014;1,0296283
276,1633;2899,3694;71,446014;1,0296328
254,38475;2868,5134;69,622284;1,033808
276,1569;2841,3135;68,799866;1,0341733
276,1569;2827,3298;68,799866;1,0296963
276,1569;2814,8035;68,799866;1,0292214
276,1569;2802,1946;68,799866;1,029226
230,54642;2789,4966;67,482285;1,0330225
274,09888;2776,712;66,571106;1,0330279
276,15027;2773,452;66,34273;1,0330331
276,15027;2750,5217;66,34273;1,0281514
276,15027;2737,2644;66,34273;1,0275522
237,04173;2723,9211;65,32377;1,02884
269,50415;2710,4883;64,440605;1,0288453
276,14346;2704,502;64,055046;1,0288509
276,14346;2683,0654;64,055046;1,0288564
276,14346;2669,1704;64,055046;1,0286653
241,06726;2655,181;63,157734;1,0284373
268,6135;2641,098;62,30378;1,0284429
276,1365;2634,6392;61,91988;1,0284483
276,1365;2616,1487;61,91988;1,028454
276,1365;2604,0657;61,91988;1,0287699
233,8943;2591,9019;60,994373;1,0266424
272,50085;2579,6528;60,17052;1,0266482
276,1293;2575,8992;59,922462;1,0266539
276,1293;2539,5671;59,922462;1,027544
276,1293;2517,9375;59,922462;1,0275505
237,68036;2496,163;58,84302;1,0231091
276,12195;2474,2388;58,049885;1,0229157
276,12195;2458,2952;58,049885;1,0240842
276,12195;2442,246;58,049885;1,0240906
276,12195;2426,0889;58,049885;1,0240971
263,03888;2409,8203;56,712166;1,020313
276,11444;2400,8198;56,2908;1,0206262
276,11444;2392,0747;56,2908;1,0206327
276,11444;2385,994;56,2908;1,0206394
235,85846;2379,8638;55,355244;1,020646
276,1068;2373,9111;54,635185;1,0176574
276,1068;2342,4026;54,635185;1,0169419
276,1068;2311,75;54,635185;1,0169486
276,1068;2280,898;54,635185;1,0169553
272,94513;2249,8281;53,255173;1,0169628
276,09903;2241,9824;53,074184;1,0129339
276,09903;2214,3247;53,074184;1,0125953
276,09903;2198,3545;53,074184;1,0151944
267,0607;2182,285;51,89237;1,015202
276,0911;2175,541;51,5999;1,0152098
276,0911;2164,7024;51,5999;1,0115547
276,0911;2157,797;51,5999;1,011871
264,12424;2150,8403;50,525265;1,0118787
276,083;2147,5676;50,20531;1,0118865
276,083;2136,9658;50,20531;1,0151072
276,083;2129,98;50,20531;1,0139585
266,2622;2122,944;49,158028;1,0140579
276,0748;2120,0337;48,884117;1,0141574
276,0748;2069,7354;48,884117;1,0146139
276,0748;2037,773;48,884117;1,0111823
272,08832;2005,5945;47,79455;1,0115799
276,0665;1997,3937;47,630676;1,0131721
276,0665;1962,0476;47,630676;1,0137688
276,0665;1941,616;47,630676;1,0143663
276,05804;1921,0966;46,43991;1,0146623
276,05804;1922,1932;46,43991;1,015297
276,05804;1923,2985;46,43991;1,0159327
248,87384;1924,4078;45,70761;1,0165689
276,04947;1925,1305;45,307228;1,0161271
276,04947;1907,9474;45,307228;1,0165504
276,04947;1895,1232;45,307228;1,0169742
272,79166;1882,2152;44,355904;1,0169674
276,04083;1879,4606;44,228485;1,015814
276,04083;1951,021;45,95819;1,0158066
242,31917;2182,841;50,41091;1,0166504
275,07092;2565,7908;58,299477;1,0174965
275,07092;3085,4543;69,880264;1,0174
275,07092;3738,4175;84,56168;1,0191838
271,33148;4511,705;99,99221;1,0209738
271,9163;5398,029;119,797455;1,02277
271,9163;6394,338;142,21974;1,0250508
259,3587;7462,5386;164,11203;1,0277312
269,8437;8590,909;189,28265;1,0304258
269,8437;9702,355;217,05829;1,0336909
269,8437;10877,943;246,22946;1,0369761
269,4572;12089,288;270,48138;1,0402822
269,4572;13312,943;300,84497;1,0439494
269,4572;14530,635;331,65082;1,0448823
271,67154;15724,576;354,8632;1,0485811
271,67154;16885,938;384,93478;1,0526247
271,67154;17991,793;414,4954;1,0566994
276,16168;19094,53;434,00284;1,060871
276,16168;20150,615;461,05;1,06546
276,16168;21162,068;486,71954;1,0700887
267,27286;22088,398;500,37283;1,0717393
267,2674;22919,979;521,99713;1,0769067
267,2674;23647,844;541,59045;1,0821242
257,52942;24265,117;547,71844;1,086439
257,52942;24765,623;562,2595;1,0903758
257,52942;25144,408;574,2302;1,0932591
248,63605;25398,242;572,06433;1,0961578
248,63605;25525,137;578,4208;1,0976666
248,63605;25559,68;582,7753;1,0993235
243,01791;25400,994;571,5681;1,1009855
243,01791;25241,22;571,5681;1,1017754
243,01791;25080,383;571,5681;1,102523
239,6546;24918,441;560,7838;1,1032714
239,6546;24755,383;560,7838;1,1033294
239,6546;24591,256;560,7838;1,1036375
236,55606;24425,98;550,3989;1,1034604
236,55606;24259,62;550,3989;1,1032833
232,67403;24092,096;541,0453;1,1033671
232,27296;23923,457;540,39166;1,1034241
232,27296;23753,668;540,39166;1,1034808
226,80399;23582,736;530,7418;1,1024683
226,80399;23410,586;530,7418;1,1014568
226,80399;23237,322;530,7418;1,1005732
235,50598;23062,875;521,43054;1,0985999
235,50598;22887,197;521,43054;1,0969036
245,84048;22710,412;512,44037;1,095242
245,84048;22532,344;512,44037;1,0925999
245,84048;22353,113;512,44037;1,0904251
255,0405;22172,672;503,75494;1,088259
255,0405;21990,975;503,75494;1,0860876
262,82312;21808,05;495,35904;1,0839248
262,82312;21623,879;495,35904;1,0825136
262,82312;21438,463;495,35904;1,0807414
268,94342;21251,814;487,2384;1,0798619
268,94342;21063,871;487,2384;1,0789839
273,2399;20874,646;479,3797;1,0788071
273,2399;20684,143;479,3797;1,0786303
275,41995;20492,316;472,86475;1,0792139
275,65814;20299,219;471,7705;1,0797545
275,65814;20104,814;471,7705;1,0793785
276,24634;20065,768;464,39908;1,0784125
276,24634;19869,678;464,39908;1,076344
275,12463;19759,68;457,2545;1,0742834
275,12463;19648,945;457,2545;1,0721872
272,70572;19537,46;450,63354;1,0700992
272,43906;19425,219;450,3264;1,0682982
272,43906;19312,227;450,3264;1,0665034
268,31464;19198,441;443,6051;1,0640771
268,31464;19083,896;443,6051;1,0626246
262,82455;18968,547;437,08148;1,0607289
262,82455;18852,453;437,08148;1,05965
255,98508;18735,557;430,74698;1,0583194
255,98508;18617,875;430,74698;1,0569923
247,77869;18499,371;424,59348;1,0562358
247,77869;18380,082;424,59348;1,0554805
238,19418;18259,982;418,61325;1,055281
238,19418;18139,047;418,61325;1,0550817
227,27084;18017,33;412,7992;1,0553824
227,27084;17894,756;412,7992;1,0558417
235,75157;17771,33;407,14444;1,056596
235,75157;17647,104;407,14444;1,0579878
246,01581;17522,021;401,6425;1,0593833
246,01581;17396,104;401,6425;1,0613874
255,12515;17269,309;396,28723;1,0633991
255,12515;17141,652;396,28723;1,0660368
262,82358;17013,146;391,07294;1,0693504
262,82358;16883,754;391,07294;1,0730181
268,88895;16753,498;385,99405;1,0774447
268,88895;16622,35;385,99405;1,0819081
273,17136;16490,29;381,0454;1,0848359
273,17136;16357,378;381,0454;1,087015
275,6135;16223,52;376,22205;1,0880947
275,6135;16088,764;376,22205;1,0881823
276,24768;16066,399;371,5193;1,0873692
276,24768;15900,748;371,5193;1,0857215
275,17117;15809,565;366,9326;1,0823798
275,17117;15717,796;366,9326;1,0790588
272,50723;15625,379;362,45782;1,0741293
271,21487;15532,3545;360,26114;1,0691504
268,36752;15438,691;358,09088;1,0649438
262,82468;15344,384;353,82788;1,0607004
262,82468;15249,441;353,82788;1,0575743
255,90834;15153,856;349,66522;1,0545546
255,90834;15057,614;349,66522;1,0527593
247,62271;14960,711;345,5993;1,0509703
241,10217;14863,17;343,60162;1,0503986
237,9802;14764,953;341,62692;1,0503986
227,03714;14666,074;337,7448;1,0513897
227,03714;14566,531;337,7448;1,0527282
235,93109;14466,298;333,94992;1,055373
242,90193;14365,396;332,08426;1,0586822
246,14394;14263,804;330,23935;1,0626259
255,18697;14161,51;326,61035;1,0677565
255,18697;14058,535;326,61035;1,0724103
262,82376;13954,855;323,06024;1,0767142
268,84888;13850,475;319,58646;1,0798343
268,84888;13745,391;319,58646;1,0819951
273,12088;13639,592;316,1866;1,0834087
274,0105;13533,062;314,51367;1,084323
275,58047;13425,811;312,85834;1,0842737
276,24835;13415,031;309,5994;1,0831562
276,05905;13267,176;307,99524;1,0819366
275,20483;13188,582;306,40765;1,0798076
272,55698;13109,454;303,28104;1,0776122
272,55698;13029,792;303,28104;1,0746466
268,4061;12949,578;300,2176;1,071083
262,82468;12868,828;297,21542;1,0674121
259,21365;12787,527;295,73672;1,0630547
255,85178;12705,673;294,2727;1,0593164
247,50816;12623,264;291,38766;1,0568964
241,24043;12540,296;289,96625;1,0560641
237,82275;12456,766;288,55865;1,055932
226,8651;12372,666;285,78406;1,0577433
232,4326;12287,985;284,4167;1,0607044
236,06502;12202,75;283,06232;1,0638971
246,23965;12116,929;280,3919;1,0666503
255,23322;12030,526;277,77142;1,0690339
259,50735;11943,532;276,47946;1,0709298
262,82388;11855,942;275,19946;1,072121
268,81882;11767,773;272,67468;1,072845
273,083;11678,988;270,19583;1,0734391
274,04413;11589,601;268,97324;1,0736518
275,55566;11511,061;267,76166;1,0735793
276,24884;11434,679;265,3709;1,0731848
275,23007;11366,384;263,0225;1,0728972
274,47995;11297,633;261,8638;1,0724472
272,59436;11228,42;260,71527;1,0718465
268,43512;11158,726;258,4482;1,0714619
262,82465;11088,553;256,22018;1,0711004
259,23346;11017,91;255,12053;1,0707299
250,94061;10946,786;252,9493;1,0707101
247,4216;10875,189;251,87747;1,071461
237,704;10803,084;249,76086;1,0714855
226,73506;10730,505;247,67952;1,0710793
232,32143;10657,423;246,65181;1,0699837
242,69461;10583,8545;244,62175;1,0690228
246,31317;10509,782;243,6192;1,0682187
255,26872;10435,213;241,63855;1,0672385
262,82397;10360,136;239,68985;1,0661612
268,79562;10284,545;237,77234;1,0654552
270,68643;10208,441;236,82503;1,0651219
274,07;10131,825;234,95291;1,0649935
275,88177;10085,606;233,11014;1,0652996
276,24905;10003,917;232,19954;1,0661186
275,24957;9945,101;230,39955;1,0674281
272,62314;9885,88;228,62724;1,0694114
268,45752;9826,254;226,882;1,0721014
262,8246;9766,227;225,1632;1,0754055
259,24872;9705,79;224,31354;1,0793108
250,99075;9644,9375;222,63327;1,0817931
241,42628;9583,683;220,978;1,0822843
230,76645;9522,002;219,34718;1,0814267
226,63403;9459,897;218,54074;1,0787085
236,24876;9397,377;216,94556;1,0741913
246,37117;9334,433;215,37349;1,0698538
255,29669;9271,061;213,82405;1,0663563
262,82404;9207,268;212,29674;1,0632322
268,77725;9143,026;210,79108;1,061228
273,03052;9078,358;209,30663;1,0603681
275,52112;9013,258;207,84294;1,0606614
276,24927;9013,237;206,3996;1,0619385
275,26505;8911,025;204,97615;1,0647507
272,646;8859,409;203,57222;1,0688045
268,47537;8807,427;202,18736;1,0741036
262,82452;8755,093;200,82124;1,0778501
255,74995;8702,408;199,47345;1,0801134
247,30093;8649,365;198,14362;1,0810883
237,53815;8595,961;196,8314;1,0806216
226,55338;8542,193;195,53647;1,0791345
236,31421;8488,073;194,25845;1,0764935
246,41798;8433,5625;192,99702;1,0727775
255,31952;8378,698;191,75189;1,0681393
262,8241;8323,442;190,5227;1,0634596
268,76242;8267,832;189,30917;1,0604258
273,01187;8211,833;188,11102;1,0594525
275,74365;8180,018;186,53687;1,0607151
276,0197;8110,357;185,18094;1,0640508
274,4169;8061,4043;184,03432;1,0677439
271,06287;8012,114;182,9018;1,0705582
265,98502;7962,488;181,78314;1,0724448
258,46375;7912,522;180,4952;1,0735564
247,25743;7862,2217;179,04544;1,0739379
237,47815;7811,5776;177,9733;1,0736055
226,48764;7760,5957;176,91394;1,0728005
240,36243;7709,274;175,5209;1,0716119
251,6644;7657,5776;174,3199;1,0702543
259,4566;7605,543;173,30345;1,0688843
267,13254;7553,159;172,13248;1,0675578
272,99628;7500,406;170,81346;1,0668786
275,4985;7466,1675;169,83739;1,0673327
276,11456;7403,748;168,55316;1,0675747
274,40317;7357,2847;167,4453;1,0673096
271,04822;7310,5103;166,50723;1,0669906
265,25046;7263,4106;165,42603;1,0666814
255,71066;7215,9985;164,20741;1,0663917
243,1849;7168,264;163,00664;1,0663807
230,96277;7120,2056;161,97026;1,0668553
233,73386;7071,8174;160,94698;1,0678297
246,48878;7023,099;159,79323;1,0694588
257,8044;6974,052;158,65593;1,0718753
265,83984;6924,6714;157,67395;1,0749735
271,6982;6874,9556;156,7041;1,0757133
275,75323;6849,966;155,33908;1,0740267
276,00943;6788,5103;154,39761;1,0699625
273,97025;6747,1934;153,46751;1,0666467
268,5118;6705,5913;152,41817;1,0641097
260,21185;6663,718;151,38307;1,0623912
250,07074;6621,5444;150,36194;1,061931
232,98186;6579,0903;149,10472;1,0627497
232,01517;6536,348;148,23712;1,0653068
244,12811;6493,316;147,37955;1,0698614
257,8276;6449,9893;146,17151;1,0742052
265,84488;6406,3643;145,33762;1,0764906
271,69122;6362,452;144,51317;1,0769603
275,75702;6348,1157;143,35149;1,0754313
275,8485;6280,4434;142,4355;1,0719788
271,5229;6239,672;141,30685;1,0672162
265,1974;6198,6323;140,41673;1,0632375
255,68324;6157,306;139,53775;1,0612835
243,26013;6115,703;138,66971;1,0619777
229,47533;6073,819;137,81241;1,0654188
240,3619;6031,6416;136,75557;1,0691339
253,21507;5989,182;135,92169;1,0715344
264,61462;5946,4385;134,89354;1,0727457
271,68518;5903,399;134,08215;1,0728549
275,76013;5891,5957;133,08153;1,0720463
275,84497;5828,561;132,29173;1,0705402
271,52927;5791,724;131,31757;1,0687747
265,17612;5754,637;130,54851;1,0663778
251,14963;5717,2925;129,50563;1,0654981
233,03304;5679,7017;128,4793;1,0667877
233,65738;5641,849;127,74302;1,0674495
249,74042;5603,741;126,834465;1,0675743
260,88284;5565,372;126,116875;1,0674422
269,9413;5526,7495;125,23121;1,0674069
275,47104;5508,6753;124,35792;1,0675648
275,8423;5458,369;123,496704;1,0681539
271,53418;5425,3076;122,647354;1,0696386
265,158;5392,017;121,97623;1,0720421
251,16388;5358,4995;121,06534;1,0727547
233,05377;5324,7554;120,16795;1,0699933
236,53752;5290,7734;119,36362;1,0669922
253,16483;5256,5796;118,569984;1,0646485
264,65;5222,1357;117,78683;1,063523
272,947;5187,462;117,01395;1,0638521
276,09;5155,0654;116,25114;1,0659685
274,35965;5122,44;115,42346;1,0700543
266,70523;5089,6055;114,60748;1,0737774
255,65454;5056,5386;113,87564;1,0748222
240,36072;5023,251;113,153076;1,072945
231,89838;4989,738;112,36878;1,068434
251,56125;4955,99;111,52549;1,0640392
264,66464;4922,022;110,763504;1,0620673
272,94064;4889,316;110,07979;1,0626166
276,09042;4856,993;109,40445;1,0663114
274,35388;4825,813;108,67109;1,0698209
265,9528;4794,4272;107,88218;1,0715677
251,1878;4762,8213;107,10466;1,0716447
233,0881;4731,0024;106,4017;1,0704701
236,57918;4698,9673;105,770615;1,0681804
255,41167;4666,7075;105,02312;1,0650388
268,6997;4634,233;104,28611;1,0641644
275,45795;4621,171;103,55938;1,0664107
275,32837;4579,932;102,842705;1,067524
268,5492;4553,932;102,13589;1,0679741
255,6403;4527,749;101,43871;1,068019
237,23016;4501,383;100,75099;1,0680217
236,59671;4474,8496;100,07253;1,0682793
255,41777;4448,1245;99,40315;1,0694232
268,69772;4421,224;98,74267;1,0703309
275,45453;4410,7437;98,0909;1,0679767
275,3319;4366,203;97,44768;1,0660877
268,55292;4338,331;96,81284;1,0649014
255,63474;4310,2705;96,186226;1,0648448
234,78934;4282,017;95,50623;1,0664016
242,30464;4253,579;94,80556;1,0701238
259,41565;4224,9326;94,204575;1,0730163
270,81082;4197,1016;93,61115;1,0718948
276,196;4168,291;92,9379;1,0676154
272,75034;4140,2524;92,302925;1,063499
262,8245;4112,0254;91,73315;1,0622377
244,85455;4083,5999;91,11447;1,0643126
231,82602;4054,9856;90,47653;1,0693173
254,10864;4026,1738;89,847466;1,0715754
268,69086;3997,1694;89,253876;1,0714786
275,66385;3992,1226;88,66808;1,0692941
274,33636;3942,3252;88,063835;1,0657281
264,27;3914,806;87,46775;1,0639228
244,8599;3887,096;86,854294;1,0667824
231,81194;3859,1992;86,27444;1,0689226
254,10008;3831,1147;85,70226;1,0696411
269,44824;3802,839;85,113235;1,0695496
275,9295;3801,5393;84,556305;1,0692939
273,4789;3756,3464;84,00663;1,069492
261,31052;3732,9849;83,440605;1,0704129
239,19125;3709,467;82,83595;1,0691636
238,79688;3685,7896;82,28555;1,0679547
261,7001;3661,953;81,69747;1,0673862
273,40295;3647,268;81,16204;1,0681924
275,66385;3618,4539;80,58987;1,0709242
267,44736;3597,5212;80,06881;1,0737116
248,9158;3576,4463;79,51189;1,0719163
228,04959;3555,2278;79,00463;1,0674185
254,08513;3533,8608;78,462364;1,0652866
269,4578;3514,5046;77,96837;1,066273
276,19513;3488,7478;77,440186;1,0709732
270,96588;3465,1594;76,8992;1,0734097
253,76064;3441,4138;76,36573;1,0727085
228,25485;3417,4985;75,85896;1,0693972
248,46394;3393,4294;75,39712;1,0657897
268,6802;3370,8755;74,86534;1,0670807
276,1952;3347,2607;74,34103;1,0699642
270,96307;3325,0105;73,84234;1,0708852
253,76718;3302,6133;73,3503;1,0705906
226,11674;3280,0632;72,84692;1,0698185
254,07222;3257,3596;72,350395;1,0693096
270,83072;3240,7974;71,877975;1,0689471
276,1875;3213,591;71,41168;1,0683582
268,57257;3192,0852;70,93447;1,0680568
247,00615;3170,4316;70,43019;1,0689708
236,69019;3148,634;69,93304;1,0716883
261,6711;3126,6868;69,47532;1,0721799
274,20465;3120,0605;69,03958;1,0678658
274,31967;3086,198;68,561806;1,0655383
259,3304;3066,0928;68,09059;1,0660352
231,291;3045,85;67,6258;1,0705264
251,48642;3025,4673;67,16733;1,0723993
270,8355;3011,672;66,71502;1,0700054
275,97955;2982,9143;66,26877;1,0649326
265,9341;2961,0713;65,82844;1,0620176
241,86249;2939,0789;65,39393;1,0650764
242,22305;2916,938;64,96512;1,0650705
267,26328;2897,8362;64,51187;1,0645144
276,24997;2876,6948;64,055046;1,0621566
268,5785;2858,055;63,64356;1,0569359
243,98654;2839,2954;63,198902;1,0552595
242,21645;2820,4053;62,76989;1,0547001
267,25885;2803,949;62,346657;1,0546937
276,25006;2794,1519;61,91988;1,0539021
267,03287;2785,4517;61,498905;1,0529042
241,87456;2776,6904;61,092583;1,0488518
244,30307;2767,8772;60,691597;1,0473663
268,66956;2761,5815;60,287106;1,0471582
276,13727;2744,0054;59,88797;1,0501666
264,74298;2730,2764;59,477077;1,0484387
233,76855;2716,4617;59,055008;1,0438744
253,37886;2702,5444;58,655426;1,0413774
276,25006;2696,9539;58,049885;1,0445769
276,25006;2652,5198;58,049885;1,0445495
276,25006;2624,5083;58,049885;1,0435065
239,52794;2596,305;57,018673;1,0400445
276,24988;2569,449;56,2908;1,0400145
276,24988;2535,3218;56,2908;1,0391135
276,24988;2502,717;56,2908;1,0391135
276,24988;2469,8994;56,2908;1,0383458
270,27573;2436,8533;54,89961;1,0373979
276,2501;2425,0222;54,635185;1,0340116
276,2501;2397,0852;54,635185;1,0331206
276,2501;2379,9324;54,635185;1,0331206
256,69995;2362,6648;53,536007;1,0330347
276,24994;2351,5754;53,074184;1,029643
276,24994;2339,071;53,074184;1,026511
276,24994;2329,8103;53,074184;1,0257707
244,82616;2320,4873;52,16356;1,0257614
276,24988;2312,983;51,5999;1,0246395
276,24988;2301,5667;51,5999;1,0205191
276,24988;2291,9758;51,5999;1,0204619
239,12709;2282,3208;50,786694;1,0204619
276,24988;2274,0825;50,20531;1,0204619
276,24988;2264,4731;50,20531;1,0204619
276,24988;2256,066;50,20531;1,0169529
242,52269;2247,6028;49,409668;1,0169529
276,25;2240,8945;48,884117;1,0169529
276,25;2231,7085;48,884117;1,0183868
276,25;2224,076;48,884117;1,0183868
253,47252;2216,3862;48,03639;1,0178125
276,24982;2211,5544;47,630676;1,0178125
276,24982;2165,7427;47,630676;1,0178124
276,24982;2132,1536;47,630676;1,0178123
267,90106;2098,3335;46,670517;1,0159371
276,24988;2085,9163;46,43991;1,0159391
276,24988;2052,1167;46,43991;1,0159391
276,24988;2031,2507;46,43991;1,015939
276,23138;2010,2458;45,3154;1,0132421
276,2499;2009,9653;45,307228;1,0132421
276,2499;2008,205;45,307228;1,0132421
253,97092;2007,3096;44,57377;1,0140179
